ADEP,ADES,period,flight_count,delayed_over_15_count,median_arrival_delay_min,scope_id,route,delay_over_15_pct
LEPA,LEMD,2022-03,469,33,1.8333,all_flights,LEPA → LEMD,7.0362
LEPA,LEMD,2022-06,499,136,8.6667,all_flights,LEPA → LEMD,27.2545
LEPA,LEMD,2022-09,498,99,5.0667,all_flights,LEPA → LEMD,19.8795
LEPA,LEMD,2022-12,513,77,5.8,all_flights,LEPA → LEMD,15.0097
LEPA,LEMH,2022-03,276,6,0.1833,all_flights,LEPA → LEMH,2.1739
LEPA,LEMH,2022-06,307,50,4.5833,all_flights,LEPA → LEMH,16.2866
LEPA,LEMH,2022-09,337,20,-2.6833,all_flights,LEPA → LEMH,5.9347
LEPA,LEMH,2022-12,273,9,0.4167,all_flights,LEPA → LEMH,3.2967
LEPA,LEVC,2022-03,187,8,-1.65,all_flights,LEPA → LEVC,4.2781
LEPA,LEVC,2022-06,270,33,2.4,all_flights,LEPA → LEVC,12.2222
LEPA,LEVC,2022-09,271,19,-1.4333,all_flights,LEPA → LEVC,7.0111
LEPA,LEVC,2022-12,184,4,-1.6083,all_flights,LEPA → LEVC,2.1739
LEPA,LOWW,2022-03,79,11,6.5667,all_flights,LEPA → LOWW,13.9241
LEPA,LOWW,2022-06,207,67,10.2833,all_flights,LEPA → LOWW,32.3671
LEPA,LOWW,2022-09,222,76,9.3,all_flights,LEPA → LOWW,34.2342
LEPA,LOWW,2022-12,49,12,7.4,all_flights,LEPA → LOWW,24.4898
LEPA,LSZH,2022-03,72,5,-0.3167,all_flights,LEPA → LSZH,6.9444
LEPA,LSZH,2022-06,244,31,-1.1667,all_flights,LEPA → LSZH,12.7049
LEPA,LSZH,2022-09,266,28,-3.6,all_flights,LEPA → LSZH,10.5263
LEPA,LSZH,2022-12,67,3,-5.7667,all_flights,LEPA → LSZH,4.4776
LEST,LEMD,2022-03,150,3,-3.6167,all_flights,LEST → LEMD,2.0
LEST,LEMD,2022-06,133,25,4.5833,all_flights,LEST → LEMD,18.797
LEST,LEMD,2022-09,139,28,2.2333,all_flights,LEST → LEMD,20.1439
LEST,LEMD,2022-12,139,16,-0.8167,all_flights,LEST → LEMD,11.5108
LEVC,LEMD,2022-03,155,5,1.9167,all_flights,LEVC → LEMD,3.2258
LEVC,LEMD,2022-06,147,15,4.25,all_flights,LEVC → LEMD,10.2041
LEVC,LEMD,2022-09,153,22,5.8,all_flights,LEVC → LEMD,14.3791
LEVC,LEMD,2022-12,142,17,5.3,all_flights,LEVC → LEMD,11.9718
LEVC,LEPA,2022-03,188,1,-4.8833,all_flights,LEVC → LEPA,0.5319
LEVC,LEPA,2022-06,270,5,-6.8583,all_flights,LEVC → LEPA,1.8519
LEVC,LEPA,2022-09,272,12,-5.9,all_flights,LEVC → LEPA,4.4118
LEVC,LEPA,2022-12,185,1,-10.4333,all_flights,LEVC → LEPA,0.5405
LEVX,LEMD,2022-03,182,8,0.2667,all_flights,LEVX → LEMD,4.3956
LEVX,LEMD,2022-06,188,20,4.675,all_flights,LEVX → LEMD,10.6383
LEVX,LEMD,2022-09,238,41,6.8167,all_flights,LEVX → LEMD,17.2269
LEVX,LEMD,2022-12,226,25,4.8417,all_flights,LEVX → LEMD,11.0619
LEZL,LEBL,2022-03,251,15,4.0,all_flights,LEZL → LEBL,5.9761
LEZL,LEBL,2022-06,227,15,3.7833,all_flights,LEZL → LEBL,6.6079
LEZL,LEBL,2022-09,244,20,2.7917,all_flights,LEZL → LEBL,8.1967
LEZL,LEBL,2022-12,211,6,1.0,all_flights,LEZL → LEBL,2.8436
LFBD,LFLL,2022-03,186,6,-10.4333,all_flights,LFBD → LFLL,3.2258
LFBD,LFLL,2022-06,176,45,3.8333,all_flights,LFBD → LFLL,25.5682
LFBD,LFLL,2022-09,152,5,-9.1833,all_flights,LFBD → LFLL,3.2895
LFBD,LFLL,2022-12,133,9,-3.4333,all_flights,LFBD → LFLL,6.7669
LFBD,LFPG,2022-03,234,10,-4.2083,all_flights,LFBD → LFPG,4.2735
LFBD,LFPG,2022-06,220,24,4.8333,all_flights,LFBD → LFPG,10.9091
LFBD,LFPG,2022-09,222,35,4.5667,all_flights,LFBD → LFPG,15.7658
LFBD,LFPG,2022-12,222,33,5.8333,all_flights,LFBD → LFPG,14.8649
LFBO,LFLL,2022-03,150,4,-9.4333,all_flights,LFBO → LFLL,2.6667
LFBO,LFLL,2022-06,161,14,-1.8167,all_flights,LFBO → LFLL,8.6957
LFBO,LFLL,2022-09,131,9,-2.6333,all_flights,LFBO → LFLL,6.8702
LFBO,LFLL,2022-12,140,6,-2.2917,all_flights,LFBO → LFLL,4.2857
LFBO,LFPG,2022-03,271,1,-7.85,all_flights,LFBO → LFPG,0.369
LFBO,LFPG,2022-06,230,16,-1.7417,all_flights,LFBO → LFPG,6.9565
LFBO,LFPG,2022-09,251,19,-1.5667,all_flights,LFBO → LFPG,7.5697
LFBO,LFPG,2022-12,243,11,-0.4,all_flights,LFBO → LFPG,4.5267
LFBO,LFPO,2022-03,598,18,-8.175,all_flights,LFBO → LFPO,3.01
LFBO,LFPO,2022-06,734,24,-7.0917,all_flights,LFBO → LFPO,3.2698
LFBO,LFPO,2022-09,618,54,-7.6583,all_flights,LFBO → LFPO,8.7379
LFBO,LFPO,2022-12,675,41,-4.5833,all_flights,LFBO → LFPO,6.0741
LFLL,LFBD,2022-03,187,11,0.05,all_flights,LFLL → LFBD,5.8824
LFLL,LFBD,2022-06,177,32,6.1833,all_flights,LFLL → LFBD,18.0791
LFLL,LFBD,2022-09,151,11,-0.5167,all_flights,LFLL → LFBD,7.2848
LFLL,LFBD,2022-12,134,21,4.0417,all_flights,LFLL → LFBD,15.6716
LFLL,LFBO,2022-03,170,11,-0.9667,all_flights,LFLL → LFBO,6.4706
LFLL,LFBO,2022-06,177,27,4.25,all_flights,LFLL → LFBO,15.2542
LFLL,LFBO,2022-09,148,21,3.0083,all_flights,LFLL → LFBO,14.1892
LFLL,LFBO,2022-12,158,14,-0.6333,all_flights,LFLL → LFBO,8.8608
LFLL,LFPG,2022-03,164,24,3.0,all_flights,LFLL → LFPG,14.6341
LFLL,LFPG,2022-06,171,43,6.2167,all_flights,LFLL → LFPG,25.1462
LFLL,LFPG,2022-09,201,52,5.6833,all_flights,LFLL → LFPG,25.8706
LFLL,LFPG,2022-12,182,37,7.425,all_flights,LFLL → LFPG,20.3297
LFLL,LFRS,2022-03,184,3,-3.8083,all_flights,LFLL → LFRS,1.6304
LFLL,LFRS,2022-06,150,11,-1.5917,all_flights,LFLL → LFRS,7.3333
LFLL,LFRS,2022-09,153,3,-5.0167,all_flights,LFLL → LFRS,1.9608
LFLL,LFRS,2022-12,154,23,0.6667,all_flights,LFLL → LFRS,14.9351
LFML,LFKJ,2022-03,124,1,-7.1833,all_flights,LFML → LFKJ,0.8065
LFML,LFKJ,2022-06,118,9,0.225,all_flights,LFML → LFKJ,7.6271
LFML,LFKJ,2022-09,122,15,-0.175,all_flights,LFML → LFKJ,12.2951
LFML,LFKJ,2022-12,137,5,0.1333,all_flights,LFML → LFKJ,3.6496
LFML,LFPG,2022-03,232,24,2.25,all_flights,LFML → LFPG,10.3448
LFML,LFPG,2022-06,257,83,9.5,all_flights,LFML → LFPG,32.2957
LFML,LFPG,2022-09,270,76,7.1667,all_flights,LFML → LFPG,28.1481
LFML,LFPG,2022-12,262,69,7.8583,all_flights,LFML → LFPG,26.3359
LFML,LFPO,2022-03,250,7,-3.8083,all_flights,LFML → LFPO,2.8
LFML,LFPO,2022-06,298,29,-0.6583,all_flights,LFML → LFPO,9.7315
LFML,LFPO,2022-09,259,23,-2.4167,all_flights,LFML → LFPO,8.8803
LFML,LFPO,2022-12,241,28,1.7333,all_flights,LFML → LFPO,11.6183
LFMN,EGKK,2022-03,83,20,8.65,all_flights,LFMN → EGKK,24.0964
LFMN,EGKK,2022-06,156,124,24.4583,all_flights,LFMN → EGKK,79.4872
LFMN,EGKK,2022-09,196,115,19.0083,all_flights,LFMN → EGKK,58.6735
LFMN,EGKK,2022-12,83,35,14.1333,all_flights,LFMN → EGKK,42.1687
LFMN,EGLL,2022-03,124,44,12.65,all_flights,LFMN → EGLL,35.4839
LFMN,EGLL,2022-06,207,145,19.2167,all_flights,LFMN → EGLL,70.0483
LFMN,EGLL,2022-09,129,84,20.2667,all_flights,LFMN → EGLL,65.1163
LFMN,EGLL,2022-12,156,73,14.6583,all_flights,LFMN → EGLL,46.7949
LFMN,LFPG,2022-03,324,28,2.4417,all_flights,LFMN → LFPG,8.642
LFMN,LFPG,2022-06,337,138,12.3,all_flights,LFMN → LFPG,40.9496
LFMN,LFPG,2022-09,315,104,10.3833,all_flights,LFMN → LFPG,33.0159
LFMN,LFPG,2022-12,271,73,9.5167,all_flights,LFMN → LFPG,26.9373
LFMN,LFPO,2022-03,573,48,1.25,all_flights,LFMN → LFPO,8.377
LFMN,LFPO,2022-06,670,162,5.4333,all_flights,LFMN → LFPO,24.1791
LFMN,LFPO,2022-09,562,102,5.925,all_flights,LFMN → LFPO,18.1495
LFMN,LFPO,2022-12,674,78,2.8917,all_flights,LFMN → LFPO,11.5727
LFMN,LSGG,2022-03,108,0,-3.05,all_flights,LFMN → LSGG,0.0
LFMN,LSGG,2022-06,144,24,1.7917,all_flights,LFMN → LSGG,16.6667
LFMN,LSGG,2022-09,156,20,1.4667,all_flights,LFMN → LSGG,12.8205
LFMN,LSGG,2022-12,120,16,1.7917,all_flights,LFMN → LSGG,13.3333
LFMT,LFPG,2022-03,144,5,-2.625,all_flights,LFMT → LFPG,3.4722
LFMT,LFPG,2022-06,128,30,4.4,all_flights,LFMT → LFPG,23.4375
LFMT,LFPG,2022-09,114,20,2.5083,all_flights,LFMT → LFPG,17.5439
LFMT,LFPG,2022-12,138,22,3.6833,all_flights,LFMT → LFPG,15.942
LFPG,CYUL,2022-03,121,44,12.0333,all_flights,LFPG → CYUL,36.3636
LFPG,CYUL,2022-06,180,103,18.1667,all_flights,LFPG → CYUL,57.2222
LFPG,CYUL,2022-09,185,90,14.0333,all_flights,LFPG → CYUL,48.6486
LFPG,CYUL,2022-12,153,63,11.2,all_flights,LFPG → CYUL,41.1765
LFPG,DAAG,2022-03,60,26,11.225,all_flights,LFPG → DAAG,43.3333
LFPG,DAAG,2022-06,169,89,16.65,all_flights,LFPG → DAAG,52.6627
LFPG,DAAG,2022-09,308,97,6.9833,all_flights,LFPG → DAAG,31.4935
LFPG,DAAG,2022-12,311,126,10.7833,all_flights,LFPG → DAAG,40.5145
LFPG,DTTA,2022-03,128,25,6.775,all_flights,LFPG → DTTA,19.5312
LFPG,DTTA,2022-06,186,62,8.3417,all_flights,LFPG → DTTA,33.3333
LFPG,DTTA,2022-09,163,49,6.9833,all_flights,LFPG → DTTA,30.0613
LFPG,DTTA,2022-12,143,53,9.0833,all_flights,LFPG → DTTA,37.0629
LFPG,EDDB,2022-03,213,55,6.6833,all_flights,LFPG → EDDB,25.8216
LFPG,EDDB,2022-06,238,107,13.25,all_flights,LFPG → EDDB,44.958
LFPG,EDDB,2022-09,224,97,11.6,all_flights,LFPG → EDDB,43.3036
LFPG,EDDB,2022-12,238,73,9.5917,all_flights,LFPG → EDDB,30.6723
LFPG,EDDF,2022-03,326,27,-8.4333,all_flights,LFPG → EDDF,8.2822
LFPG,EDDF,2022-06,317,43,-3.8833,all_flights,LFPG → EDDF,13.5647
LFPG,EDDF,2022-09,321,37,-3.7167,all_flights,LFPG → EDDF,11.5265
LFPG,EDDF,2022-12,330,44,-3.1083,all_flights,LFPG → EDDF,13.3333
LFPG,EDDH,2022-03,116,5,-4.125,all_flights,LFPG → EDDH,4.3103
LFPG,EDDH,2022-06,162,36,2.6083,all_flights,LFPG → EDDH,22.2222
LFPG,EDDH,2022-09,175,22,-1.0667,all_flights,LFPG → EDDH,12.5714
LFPG,EDDH,2022-12,143,18,1.2167,all_flights,LFPG → EDDH,12.5874
LFPG,EDDL,2022-03,95,17,4.5667,all_flights,LFPG → EDDL,17.8947
LFPG,EDDL,2022-06,165,66,11.2333,all_flights,LFPG → EDDL,40.0
LFPG,EDDL,2022-09,164,41,5.1,all_flights,LFPG → EDDL,25.0
LFPG,EDDL,2022-12,137,42,7.3667,all_flights,LFPG → EDDL,30.6569
LFPG,EDDM,2022-03,216,9,-2.2083,all_flights,LFPG → EDDM,4.1667
LFPG,EDDM,2022-06,287,110,9.35,all_flights,LFPG → EDDM,38.3275
LFPG,EDDM,2022-09,295,77,7.0,all_flights,LFPG → EDDM,26.1017
LFPG,EDDM,2022-12,280,50,2.9833,all_flights,LFPG → EDDM,17.8571
LFPG,EDDV,2022-03,100,18,3.1667,all_flights,LFPG → EDDV,18.0
LFPG,EDDV,2022-06,140,52,8.8167,all_flights,LFPG → EDDV,37.1429
LFPG,EDDV,2022-09,160,44,6.975,all_flights,LFPG → EDDV,27.5
LFPG,EDDV,2022-12,115,27,5.8667,all_flights,LFPG → EDDV,23.4783
LFPG,EFHK,2022-03,185,29,6.1833,all_flights,LFPG → EFHK,15.6757
LFPG,EFHK,2022-06,219,74,8.6167,all_flights,LFPG → EFHK,33.79
LFPG,EFHK,2022-09,200,42,5.6667,all_flights,LFPG → EFHK,21.0
LFPG,EFHK,2022-12,201,60,8.55,all_flights,LFPG → EFHK,29.8507
LFPG,EGCC,2022-03,185,45,5.9333,all_flights,LFPG → EGCC,24.3243
LFPG,EGCC,2022-06,153,47,8.05,all_flights,LFPG → EGCC,30.719
LFPG,EGCC,2022-09,152,76,15.1083,all_flights,LFPG → EGCC,50.0
LFPG,EGCC,2022-12,181,78,13.2333,all_flights,LFPG → EGCC,43.0939
LFPG,EGLL,2022-03,306,81,7.4333,all_flights,LFPG → EGLL,26.4706
LFPG,EGLL,2022-06,362,173,14.5083,all_flights,LFPG → EGLL,47.7901
LFPG,EGLL,2022-09,250,153,18.375,all_flights,LFPG → EGLL,61.2
LFPG,EGLL,2022-12,328,186,17.1083,all_flights,LFPG → EGLL,56.7073
LFPG,EHAM,2022-03,327,60,6.55,all_flights,LFPG → EHAM,18.3486
LFPG,EHAM,2022-06,290,159,16.5917,all_flights,LFPG → EHAM,54.8276
LFPG,EHAM,2022-09,287,116,12.6333,all_flights,LFPG → EHAM,40.4181
LFPG,EHAM,2022-12,264,118,13.9167,all_flights,LFPG → EHAM,44.697
LFPG,EIDW,2022-03,188,35,4.45,all_flights,LFPG → EIDW,18.617
LFPG,EIDW,2022-06,225,110,14.6,all_flights,LFPG → EIDW,48.8889
LFPG,EIDW,2022-09,227,107,12.2,all_flights,LFPG → EIDW,47.1366
LFPG,EIDW,2022-12,220,70,7.3,all_flights,LFPG → EIDW,31.8182
LFPG,EKCH,2022-03,259,43,4.1333,all_flights,LFPG → EKCH,16.6023
LFPG,EKCH,2022-06,269,80,7.9833,all_flights,LFPG → EKCH,29.7398
LFPG,EKCH,2022-09,271,69,6.8667,all_flights,LFPG → EKCH,25.4613
LFPG,EKCH,2022-12,234,27,0.8583,all_flights,LFPG → EKCH,11.5385
LFPG,ENGM,2022-03,101,19,4.75,all_flights,LFPG → ENGM,18.8119
LFPG,ENGM,2022-06,182,58,7.8583,all_flights,LFPG → ENGM,31.8681
LFPG,ENGM,2022-09,172,44,5.7167,all_flights,LFPG → ENGM,25.5814
LFPG,ENGM,2022-12,149,35,6.6,all_flights,LFPG → ENGM,23.4899
LFPG,EPWA,2022-03,138,6,-2.9167,all_flights,LFPG → EPWA,4.3478
LFPG,EPWA,2022-06,225,64,3.5333,all_flights,LFPG → EPWA,28.4444
LFPG,EPWA,2022-09,213,37,2.9333,all_flights,LFPG → EPWA,17.3709
LFPG,EPWA,2022-12,194,37,0.7667,all_flights,LFPG → EPWA,19.0722
LFPG,ESSA,2022-03,142,25,6.6167,all_flights,LFPG → ESSA,17.6056
LFPG,ESSA,2022-06,182,60,10.85,all_flights,LFPG → ESSA,32.967
LFPG,ESSA,2022-09,190,67,8.425,all_flights,LFPG → ESSA,35.2632
LFPG,ESSA,2022-12,160,56,10.725,all_flights,LFPG → ESSA,35.0
LFPG,GMMN,2022-03,146,34,7.125,all_flights,LFPG → GMMN,23.2877
LFPG,GMMN,2022-06,169,65,10.4333,all_flights,LFPG → GMMN,38.4615
LFPG,GMMN,2022-09,158,44,6.325,all_flights,LFPG → GMMN,27.8481
LFPG,GMMN,2022-12,150,43,8.3833,all_flights,LFPG → GMMN,28.6667
LFPG,KJFK,2022-03,223,80,10.4833,all_flights,LFPG → KJFK,35.8744
LFPG,KJFK,2022-06,267,113,13.0667,all_flights,LFPG → KJFK,42.3221
LFPG,KJFK,2022-09,266,125,13.775,all_flights,LFPG → KJFK,46.9925
LFPG,KJFK,2022-12,268,100,11.775,all_flights,LFPG → KJFK,37.3134
LFPG,LEBL,2022-03,289,54,6.95,all_flights,LFPG → LEBL,18.6851
LFPG,LEBL,2022-06,345,114,10.6,all_flights,LFPG → LEBL,33.0435
LFPG,LEBL,2022-09,354,120,9.3583,all_flights,LFPG → LEBL,33.8983
LFPG,LEBL,2022-12,302,70,3.825,all_flights,LFPG → LEBL,23.1788
LFPG,LEMD,2022-03,309,56,3.9167,all_flights,LFPG → LEMD,18.123
LFPG,LEMD,2022-06,308,87,7.7,all_flights,LFPG → LEMD,28.2468
LFPG,LEMD,2022-09,303,92,9.0,all_flights,LFPG → LEMD,30.363
LFPG,LEMD,2022-12,293,79,7.2667,all_flights,LFPG → LEMD,26.9625
LFPG,LFBD,2022-03,216,30,4.025,all_flights,LFPG → LFBD,13.8889
LFPG,LFBD,2022-06,203,96,13.9167,all_flights,LFPG → LFBD,47.2906
LFPG,LFBD,2022-09,202,59,7.3667,all_flights,LFPG → LFBD,29.2079
LFPG,LFBD,2022-12,209,64,9.15,all_flights,LFPG → LFBD,30.622
LFPG,LFBO,2022-03,270,24,1.35,all_flights,LFPG → LFBO,8.8889
LFPG,LFBO,2022-06,229,69,8.4,all_flights,LFPG → LFBO,30.131
LFPG,LFBO,2022-09,249,52,4.1167,all_flights,LFPG → LFBO,20.8835
LFPG,LFBO,2022-12,240,27,2.1917,all_flights,LFPG → LFBO,11.25
LFPG,LFLL,2022-03,177,24,-0.5833,all_flights,LFPG → LFLL,13.5593
LFPG,LFLL,2022-06,169,59,7.8167,all_flights,LFPG → LFLL,34.9112
LFPG,LFLL,2022-09,198,62,5.5833,all_flights,LFPG → LFLL,31.3131
LFPG,LFLL,2022-12,183,38,4.0167,all_flights,LFPG → LFLL,20.765
LFPG,LFML,2022-03,217,20,0.5833,all_flights,LFPG → LFML,9.2166
LFPG,LFML,2022-06,254,75,7.975,all_flights,LFPG → LFML,29.5276
LFPG,LFML,2022-09,261,75,3.6167,all_flights,LFPG → LFML,28.7356
LFPG,LFML,2022-12,259,59,5.65,all_flights,LFPG → LFML,22.7799
LFPG,LFMN,2022-03,323,38,2.3667,all_flights,LFPG → LFMN,11.7647
LFPG,LFMN,2022-06,329,134,12.6833,all_flights,LFPG → LFMN,40.7295
LFPG,LFMN,2022-09,317,91,7.3667,all_flights,LFPG → LFMN,28.7066
LFPG,LFMN,2022-12,271,59,6.55,all_flights,LFPG → LFMN,21.7712
LFPG,LFMT,2022-03,139,9,-2.1,all_flights,LFPG → LFMT,6.4748
LFPG,LFMT,2022-06,120,33,6.575,all_flights,LFPG → LFMT,27.5
LFPG,LFMT,2022-09,116,17,1.3833,all_flights,LFPG → LFMT,14.6552
LFPG,LFMT,2022-12,140,16,0.1583,all_flights,LFPG → LFMT,11.4286
LFPG,LFRS,2022-03,129,14,0.9667,all_flights,LFPG → LFRS,10.8527
LFPG,LFRS,2022-06,126,40,8.3833,all_flights,LFPG → LFRS,31.746
LFPG,LFRS,2022-09,125,39,7.3667,all_flights,LFPG → LFRS,31.2
LFPG,LFRS,2022-12,138,44,9.85,all_flights,LFPG → LFRS,31.8841
LFPG,LGAV,2022-03,145,21,2.5333,all_flights,LFPG → LGAV,14.4828
LFPG,LGAV,2022-06,275,120,12.9,all_flights,LFPG → LGAV,43.6364
LFPG,LGAV,2022-09,248,90,9.6417,all_flights,LFPG → LGAV,36.2903
LFPG,LGAV,2022-12,148,47,7.3083,all_flights,LFPG → LGAV,31.7568
LFPG,LIMC,2022-03,336,8,-13.725,all_flights,LFPG → LIMC,2.381
LFPG,LIMC,2022-06,326,48,-3.15,all_flights,LFPG → LIMC,14.7239
LFPG,LIMC,2022-09,293,35,-4.9833,all_flights,LFPG → LIMC,11.9454
LFPG,LIMC,2022-12,313,17,-11.2167,all_flights,LFPG → LIMC,5.4313
LFPG,LIML,2022-03,214,36,4.9167,all_flights,LFPG → LIML,16.8224
LFPG,LIML,2022-06,241,94,9.8667,all_flights,LFPG → LIML,39.0041
LFPG,LIML,2022-09,252,73,6.925,all_flights,LFPG → LIML,28.9683
LFPG,LIML,2022-12,274,60,5.0667,all_flights,LFPG → LIML,21.8978
LFPG,LIPE,2022-03,84,12,1.6833,all_flights,LFPG → LIPE,14.2857
LFPG,LIPE,2022-06,144,54,9.1583,all_flights,LFPG → LIPE,37.5
LFPG,LIPE,2022-09,143,36,3.15,all_flights,LFPG → LIPE,25.1748
LFPG,LIPE,2022-12,129,17,1.4167,all_flights,LFPG → LIPE,13.1783
LFPG,LIPZ,2022-03,230,11,-6.875,all_flights,LFPG → LIPZ,4.7826
LFPG,LIPZ,2022-06,244,36,-1.45,all_flights,LFPG → LIPZ,14.7541
LFPG,LIPZ,2022-09,217,37,-1.5167,all_flights,LFPG → LIPZ,17.0507
LFPG,LIPZ,2022-12,196,13,-6.2417,all_flights,LFPG → LIPZ,6.6327
LFPG,LIRF,2022-03,219,20,-0.9667,all_flights,LFPG → LIRF,9.1324
LFPG,LIRF,2022-06,292,77,5.1833,all_flights,LFPG → LIRF,26.3699
LFPG,LIRF,2022-09,288,65,1.4083,all_flights,LFPG → LIRF,22.5694
LFPG,LIRF,2022-12,281,27,-1.9,all_flights,LFPG → LIRF,9.6085
LFPG,LIRQ,2022-03,125,15,2.85,all_flights,LFPG → LIRQ,12.0
LFPG,LIRQ,2022-06,178,48,4.2833,all_flights,LFPG → LIRQ,26.9663
LFPG,LIRQ,2022-09,174,39,5.4083,all_flights,LFPG → LIRQ,22.4138
LFPG,LIRQ,2022-12,142,19,-1.1333,all_flights,LFPG → LIRQ,13.3803
LFPG,LKPR,2022-03,123,8,-0.8,all_flights,LFPG → LKPR,6.5041
LFPG,LKPR,2022-06,125,62,14.9333,all_flights,LFPG → LKPR,49.6
LFPG,LKPR,2022-09,142,58,10.575,all_flights,LFPG → LKPR,40.8451
LFPG,LKPR,2022-12,132,35,7.125,all_flights,LFPG → LKPR,26.5152
LFPG,LLBG,2022-03,136,61,12.1167,all_flights,LFPG → LLBG,44.8529
LFPG,LLBG,2022-06,164,111,20.7667,all_flights,LFPG → LLBG,67.6829
LFPG,LLBG,2022-09,153,95,18.4667,all_flights,LFPG → LLBG,62.0915
LFPG,LLBG,2022-12,180,61,10.5167,all_flights,LFPG → LLBG,33.8889
LFPG,LOWW,2022-03,171,25,4.8833,all_flights,LFPG → LOWW,14.6199
LFPG,LOWW,2022-06,240,127,17.0083,all_flights,LFPG → LOWW,52.9167
LFPG,LOWW,2022-09,247,97,10.4,all_flights,LFPG → LOWW,39.2713
LFPG,LOWW,2022-12,221,69,9.5,all_flights,LFPG → LOWW,31.2217
LFPG,LPPT,2022-03,177,43,7.45,all_flights,LFPG → LPPT,24.2938
LFPG,LPPT,2022-06,197,95,14.2,all_flights,LFPG → LPPT,48.2234
LFPG,LPPT,2022-09,195,98,15.1,all_flights,LFPG → LPPT,50.2564
LFPG,LPPT,2022-12,187,98,15.6833,all_flights,LFPG → LPPT,52.4064
LFPG,LROP,2022-03,120,15,-1.6333,all_flights,LFPG → LROP,12.5
LFPG,LROP,2022-06,179,79,13.45,all_flights,LFPG → LROP,44.1341
LFPG,LROP,2022-09,154,46,6.7583,all_flights,LFPG → LROP,29.8701
LFPG,LROP,2022-12,133,25,3.0167,all_flights,LFPG → LROP,18.797
LFPG,LSGG,2022-03,231,16,-3.5833,all_flights,LFPG → LSGG,6.9264
LFPG,LSGG,2022-06,269,44,0.55,all_flights,LFPG → LSGG,16.3569
LFPG,LSGG,2022-09,213,35,-1.7833,all_flights,LFPG → LSGG,16.4319
LFPG,LSGG,2022-12,249,38,1.9,all_flights,LFPG → LSGG,15.261
LFPG,LSZH,2022-03,157,34,7.6167,all_flights,LFPG → LSZH,21.6561
LFPG,LSZH,2022-06,223,74,7.7833,all_flights,LFPG → LSZH,33.1839
LFPG,LSZH,2022-09,199,58,8.6667,all_flights,LFPG → LSZH,29.1457
LFPG,LSZH,2022-12,207,51,7.4333,all_flights,LFPG → LSZH,24.6377
LFPG,LTFM,2022-03,201,47,4.1667,all_flights,LFPG → LTFM,23.3831
LFPG,LTFM,2022-06,267,130,14.4167,all_flights,LFPG → LTFM,48.6891
LFPG,LTFM,2022-09,269,104,9.3,all_flights,LFPG → LTFM,38.6617
LFPG,LTFM,2022-12,249,73,7.3833,all_flights,LFPG → LTFM,29.3173
LFPG,OMDB,2022-03,183,83,13.6333,all_flights,LFPG → OMDB,45.3552
LFPG,OMDB,2022-06,136,116,27.1,all_flights,LFPG → OMDB,85.2941
LFPG,OMDB,2022-09,163,133,25.7667,all_flights,LFPG → OMDB,81.5951
LFPG,OMDB,2022-12,185,118,20.2833,all_flights,LFPG → OMDB,63.7838
LFPG,OTHH,2022-03,137,75,17.5333,all_flights,LFPG → OTHH,54.7445
LFPG,OTHH,2022-06,119,95,31.9,all_flights,LFPG → OTHH,79.8319
LFPG,OTHH,2022-09,114,97,27.1333,all_flights,LFPG → OTHH,85.0877
LFPG,OTHH,2022-12,132,86,21.275,all_flights,LFPG → OTHH,65.1515
LFPO,DAAG,2022-03,45,36,33.6833,all_flights,LFPO → DAAG,80.0
LFPO,DAAG,2022-06,153,96,20.9167,all_flights,LFPO → DAAG,62.7451
LFPO,DAAG,2022-09,167,59,10.2333,all_flights,LFPO → DAAG,35.3293
LFPO,DAAG,2022-12,254,92,10.8167,all_flights,LFPO → DAAG,36.2205
LFPO,DTTA,2022-03,165,61,10.9667,all_flights,LFPO → DTTA,36.9697
LFPO,DTTA,2022-06,152,70,13.3333,all_flights,LFPO → DTTA,46.0526
LFPO,DTTA,2022-09,175,67,9.75,all_flights,LFPO → DTTA,38.2857
LFPO,DTTA,2022-12,174,57,10.2083,all_flights,LFPO → DTTA,32.7586
LFPO,GMMN,2022-03,164,39,5.5417,all_flights,LFPO → GMMN,23.7805
LFPO,GMMN,2022-06,179,63,9.6333,all_flights,LFPO → GMMN,35.1955
LFPO,GMMN,2022-09,205,56,4.4,all_flights,LFPO → GMMN,27.3171
LFPO,GMMN,2022-12,210,74,10.775,all_flights,LFPO → GMMN,35.2381
LFPO,GMMX,2022-03,134,29,5.325,all_flights,LFPO → GMMX,21.6418
LFPO,GMMX,2022-06,151,43,8.0,all_flights,LFPO → GMMX,28.4768
LFPO,GMMX,2022-09,152,44,7.3167,all_flights,LFPO → GMMX,28.9474
LFPO,GMMX,2022-12,205,69,9.1333,all_flights,LFPO → GMMX,33.6585
LFPO,LEBL,2022-03,220,36,6.2167,all_flights,LFPO → LEBL,16.3636
LFPO,LEBL,2022-06,260,86,10.9917,all_flights,LFPO → LEBL,33.0769
LFPO,LEBL,2022-09,259,84,10.1667,all_flights,LFPO → LEBL,32.4324
LFPO,LEBL,2022-12,205,37,4.6333,all_flights,LFPO → LEBL,18.0488
LFPO,LEMD,2022-03,325,47,3.7167,all_flights,LFPO → LEMD,14.4615
LFPO,LEMD,2022-06,350,89,8.3583,all_flights,LFPO → LEMD,25.4286
LFPO,LEMD,2022-09,366,102,7.5083,all_flights,LFPO → LEMD,27.8689
