ADEP,ADES,flight_count,periods_active,delayed_over_15_count,mean_arrival_delay_min,median_arrival_delay_min,p90_arrival_delay_min,total_positive_delay_min,median_scheduled_duration_min,origin_latitude,origin_longitude,destination_latitude,destination_longitude,scope_id,scope_label,route,origin_airport_name,origin_city,origin_country,destination_airport_name,destination_city,destination_country,delay_over_15_pct,executive_eligible
CYUL,LFRS,25,2,15,28.3267,21.9167,60.9467,714.0,376.1167,45.4706,-73.7408,47.1569,-1.6078,all_flights,All scheduled flights,CYUL → LFRS,Montreal / Pierre Elliott Trudeau International Airport,Montréal,Canada,Nantes Atlantique Airport,Nantes,France,60.0,False
CYUL,LGAV,81,3,72,63.8494,54.0833,114.0667,5171.9667,503.6667,45.4706,-73.7408,37.9367,23.9444,all_flights,All scheduled flights,CYUL → LGAV,Montreal / Pierre Elliott Trudeau International Airport,Montréal,Canada,Athens Eleftherios Venizelos International Airport,Spata-Artemida,Greece,88.8889,False
CYUL,LIMC,53,3,49,81.2101,70.3333,138.0833,4306.5667,434.4667,45.4706,-73.7408,45.63,8.7231,all_flights,All scheduled flights,CYUL → LIMC,Montreal / Pierre Elliott Trudeau International Airport,Montréal,Canada,Milan Malpensa International Airport,Ferno (VA),Italy,92.4528,False
CYUL,LIPZ,30,2,22,60.4039,41.5,148.4033,1846.35,450.7583,45.4706,-73.7408,45.5053,12.3519,all_flights,All scheduled flights,CYUL → LIPZ,Montreal / Pierre Elliott Trudeau International Airport,Montréal,Canada,Venice Marco Polo Airport,Venezia (VE),Italy,73.3333,False
CYUL,LIRF,99,4,88,63.8184,56.9,115.4267,6330.0,444.2833,45.4706,-73.7408,41.8003,12.2389,all_flights,All scheduled flights,CYUL → LIRF,Montreal / Pierre Elliott Trudeau International Airport,Montréal,Canada,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,Italy,88.8889,False
CYUL,LLBG,26,2,26,73.5686,61.2667,122.4333,1912.7833,568.2667,45.4706,-73.7408,32.0094,34.8856,all_flights,All scheduled flights,CYUL → LLBG,Montreal / Pierre Elliott Trudeau International Airport,Montréal,Canada,Ben Gurion International Airport,Tel Aviv,Israel,100.0,False
CYUL,LOWW,65,4,63,43.3495,40.7667,71.2067,2817.7167,440.7333,45.4706,-73.7408,48.1103,16.5697,all_flights,All scheduled flights,CYUL → LOWW,Montreal / Pierre Elliott Trudeau International Airport,Montréal,Canada,Vienna International Airport,Vienna,Austria,96.9231,False
CYUL,LPPT,175,4,156,52.1794,40.6333,116.0067,9131.4,362.3167,45.4706,-73.7408,38.7742,-9.1342,all_flights,All scheduled flights,CYUL → LPPT,Montreal / Pierre Elliott Trudeau International Airport,Montréal,Canada,Lisbon Humberto Delgado Airport,Lisbon,Portugal,89.1429,False
CYUL,LSGG,90,4,89,68.2069,56.1917,125.575,6138.6167,408.1583,45.4706,-73.7408,46.2383,6.1094,all_flights,All scheduled flights,CYUL → LSGG,Montreal / Pierre Elliott Trudeau International Airport,Montréal,Canada,Geneva Cointrin International Airport,Geneva,Switzerland,98.8889,False
CYUL,LSZH,97,4,92,39.6766,35.55,72.8233,3848.6333,412.8833,45.4706,-73.7408,47.4581,8.5481,all_flights,All scheduled flights,CYUL → LSZH,Montreal / Pierre Elliott Trudeau International Airport,Montréal,Canada,Zürich Airport,Zurich,Switzerland,94.8454,False
CYUL,LTFM,53,4,48,43.0421,30.0167,93.7033,2297.05,516.4333,45.4706,-73.7408,41.2753,28.7519,all_flights,All scheduled flights,CYUL → LTFM,Montreal / Pierre Elliott Trudeau International Airport,Montréal,Canada,İstanbul Airport,"Arnavutköy, Istanbul",Turkey,90.566,False
CYUL,OJAI,34,4,23,28.1848,22.875,66.41,998.6333,592.4,45.4706,-73.7408,31.7242,35.9947,all_flights,All scheduled flights,CYUL → OJAI,Montreal / Pierre Elliott Trudeau International Airport,Montréal,Canada,Queen Alia International Airport,Amman,Jordan,67.6471,False
CYUL,OTHH,124,4,122,50.1836,45.1167,89.6033,6222.7667,683.7833,45.4706,-73.7408,25.2744,51.6083,all_flights,All scheduled flights,CYUL → OTHH,Montreal / Pierre Elliott Trudeau International Airport,Montréal,Canada,Hamad International Airport,Doha,Qatar,98.3871,False
CYUL,VIDP,59,4,58,81.4588,69.9333,149.1767,4806.0667,812.3333,45.4706,-73.7408,28.5686,77.1133,all_flights,All scheduled flights,CYUL → VIDP,Montreal / Pierre Elliott Trudeau International Airport,Montréal,Canada,Indira Gandhi International Airport,New Delhi,India,98.3051,False
CYVR,EDDF,205,4,156,32.1797,25.05,66.2867,6626.8,552.6667,49.1947,-123.1839,50.0333,8.5706,all_flights,All scheduled flights,CYVR → EDDF,Vancouver International Airport,Vancouver,Canada,Frankfurt Airport,Frankfurt am Main,Germany,76.0976,False
CYVR,EDDM,74,3,54,23.7466,22.3417,37.3333,1757.25,557.0917,49.1947,-123.1839,48.3539,11.7861,all_flights,All scheduled flights,CYVR → EDDM,Vancouver International Airport,Vancouver,Canada,Munich Airport,Munich,Germany,72.973,False
CYVR,EGKK,47,2,46,43.9677,38.9833,72.9367,2066.4833,501.5167,49.1947,-123.1839,51.1481,-0.1903,all_flights,All scheduled flights,CYVR → EGKK,Vancouver International Airport,Vancouver,Canada,London Gatwick Airport,London,United Kingdom,97.8723,False
CYVR,EGLL,288,4,271,46.3461,38.2917,76.5283,13347.6833,506.6667,49.1947,-123.1839,51.4775,-0.4614,all_flights,All scheduled flights,CYVR → EGLL,Vancouver International Airport,Vancouver,Canada,London Heathrow Airport,London,United Kingdom,94.0972,False
CYVR,EHAM,86,4,76,35.6287,28.6417,49.8333,3064.0667,515.725,49.1947,-123.1839,52.3081,4.7642,all_flights,All scheduled flights,CYVR → EHAM,Vancouver International Airport,Vancouver,Canada,Amsterdam Airport Schiphol,Amsterdam,Netherlands,88.3721,False
CYVR,EIDW,65,3,53,26.6156,23.5333,44.4067,1730.0167,481.7333,49.1947,-123.1839,53.4214,-6.27,all_flights,All scheduled flights,CYVR → EIDW,Vancouver International Airport,Vancouver,Canada,Dublin Airport,Dublin,Ireland,81.5385,False
CYVR,LFPG,58,4,56,44.7563,39.325,77.98,2595.8667,526.825,49.1947,-123.1839,49.0097,2.5478,all_flights,All scheduled flights,CYVR → LFPG,Vancouver International Airport,Vancouver,Canada,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",France,96.5517,False
CYVR,LSZH,33,2,27,35.2606,29.8667,61.8333,1163.6,560.9167,49.1947,-123.1839,47.4581,8.5481,all_flights,All scheduled flights,CYVR → LSZH,Vancouver International Airport,Vancouver,Canada,Zürich Airport,Zurich,Switzerland,81.8182,False
CYVR,LTFM,50,4,44,34.7457,27.95,56.5283,1737.2833,665.5917,49.1947,-123.1839,41.2753,28.7519,all_flights,All scheduled flights,CYVR → LTFM,Vancouver International Airport,Vancouver,Canada,İstanbul Airport,"Arnavutköy, Istanbul",Turkey,88.0,False
CYVR,VIDP,71,4,47,39.4211,22.8833,75.95,2816.6667,835.0333,49.1947,-123.1839,28.5686,77.1133,all_flights,All scheduled flights,CYVR → VIDP,Vancouver International Airport,Vancouver,Canada,Indira Gandhi International Airport,New Delhi,India,66.1972,False
CYYC,EDDF,129,4,99,32.5376,26.5167,57.4267,4200.5333,515.9,51.1225,-114.0133,50.0333,8.5706,all_flights,All scheduled flights,CYYC → EDDF,Calgary International Airport,Calgary,Canada,Frankfurt Airport,Frankfurt am Main,Germany,76.7442,False
CYYC,EGKK,42,3,38,32.9984,30.3833,54.5583,1385.9333,467.525,51.1225,-114.0133,51.1481,-0.1903,all_flights,All scheduled flights,CYYC → EGKK,Calgary International Airport,Calgary,Canada,London Gatwick Airport,London,United Kingdom,90.4762,False
CYYC,EGLL,166,4,146,42.4332,32.6083,75.9083,7045.6167,469.0917,51.1225,-114.0133,51.4775,-0.4614,all_flights,All scheduled flights,CYYC → EGLL,Calgary International Airport,Calgary,Canada,London Heathrow Airport,London,United Kingdom,87.9518,False
CYYC,EHAM,122,4,115,40.3514,36.3833,73.2817,4922.8667,474.275,51.1225,-114.0133,52.3081,4.7642,all_flights,All scheduled flights,CYYC → EHAM,Calgary International Airport,Calgary,Canada,Amsterdam Airport Schiphol,Amsterdam,Netherlands,94.2623,False
CYYC,EIDW,21,2,16,21.5135,18.7833,30.0833,451.7833,436.8667,51.1225,-114.0133,53.4214,-6.27,all_flights,All scheduled flights,CYYC → EIDW,Calgary International Airport,Calgary,Canada,Dublin Airport,Dublin,Ireland,76.1905,False
CYYC,LFPG,40,3,37,38.0592,27.1,80.71,1525.9667,488.8917,51.1225,-114.0133,49.0097,2.5478,all_flights,All scheduled flights,CYYC → LFPG,Calgary International Airport,Calgary,Canada,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",France,92.5,False
CYYC,LIRF,26,2,23,36.6192,27.1,71.4333,952.1,559.7583,51.1225,-114.0133,41.8003,12.2389,all_flights,All scheduled flights,CYYC → LIRF,Calgary International Airport,Calgary,Canada,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,Italy,88.4615,False
CYYZ,EDDF,397,4,340,47.7218,37.3,98.85,18961.2667,430.0833,43.6761,-79.6306,50.0333,8.5706,all_flights,All scheduled flights,CYYZ → EDDF,Toronto Lester B. Pearson International Airport,Toronto,Canada,Frankfurt Airport,Frankfurt am Main,Germany,85.6423,False
CYYZ,EDDM,172,4,167,46.8766,39.0667,78.785,8123.9833,435.8583,43.6761,-79.6306,48.3539,11.7861,all_flights,All scheduled flights,CYYZ → EDDM,Toronto Lester B. Pearson International Airport,Toronto,Canada,Munich Airport,Munich,Germany,97.093,False
CYYZ,EGCC,88,4,76,48.7572,38.5833,96.1083,4357.8333,376.25,43.6761,-79.6306,53.3539,-2.275,all_flights,All scheduled flights,CYYZ → EGCC,Toronto Lester B. Pearson International Airport,Toronto,Canada,Manchester Airport,"Manchester, Greater Manchester",United Kingdom,86.3636,False
CYYZ,EGKK,225,4,199,38.865,34.5167,65.4167,8747.5333,396.4,43.6761,-79.6306,51.1481,-0.1903,all_flights,All scheduled flights,CYYZ → EGKK,Toronto Lester B. Pearson International Airport,Toronto,Canada,London Gatwick Airport,London,United Kingdom,88.4444,False
CYYZ,EGLL,521,4,513,65.3475,52.9667,121.1333,34111.1333,377.5667,43.6761,-79.6306,51.4775,-0.4614,all_flights,All scheduled flights,CYYZ → EGLL,Toronto Lester B. Pearson International Airport,Toronto,Canada,London Heathrow Airport,London,United Kingdom,98.4645,True
CYYZ,EGPF,83,4,65,36.7237,29.1,72.43,3052.2833,375.1667,43.6761,-79.6306,55.8719,-4.4331,all_flights,All scheduled flights,CYYZ → EGPF,Toronto Lester B. Pearson International Airport,Toronto,Canada,Glasgow Airport,Glasgow,United Kingdom,78.3133,False
CYYZ,EGPH,72,2,71,68.328,50.3583,131.2,4919.6167,360.2333,43.6761,-79.6306,55.95,-3.3725,all_flights,All scheduled flights,CYYZ → EGPH,Toronto Lester B. Pearson International Airport,Toronto,Canada,Edinburgh Airport,Edinburgh,United Kingdom,98.6111,False
CYYZ,EHAM,289,4,265,44.5333,35.5833,84.6,12918.55,390.4833,43.6761,-79.6306,52.3081,4.7642,all_flights,All scheduled flights,CYYZ → EHAM,Toronto Lester B. Pearson International Airport,Toronto,Canada,Amsterdam Airport Schiphol,Amsterdam,Netherlands,91.6955,False
CYYZ,EIDW,308,4,253,42.0261,32.6583,83.295,12981.6667,368.8667,43.6761,-79.6306,53.4214,-6.27,all_flights,All scheduled flights,CYYZ → EIDW,Toronto Lester B. Pearson International Airport,Toronto,Canada,Dublin Airport,Dublin,Ireland,82.1429,False
CYYZ,EKCH,69,3,55,51.6886,36.4667,100.7333,3569.0667,421.3167,43.6761,-79.6306,55.6181,12.6561,all_flights,All scheduled flights,CYYZ → EKCH,Toronto Lester B. Pearson International Airport,Toronto,Canada,Copenhagen Kastrup Airport,Copenhagen,Denmark,79.7101,False
CYYZ,EPWA,158,4,127,38.0068,34.225,72.1583,6044.75,475.2,43.6761,-79.6306,52.1658,20.9672,all_flights,All scheduled flights,CYYZ → EPWA,Toronto Lester B. Pearson International Airport,Toronto,Canada,Warsaw Chopin Airport,Warsaw,Poland,80.3797,False
CYYZ,ESSA,33,2,24,26.8424,23.9,45.52,885.8,449.6,43.6761,-79.6306,59.6519,17.9186,all_flights,All scheduled flights,CYYZ → ESSA,Toronto Lester B. Pearson International Airport,Toronto,Canada,Stockholm-Arlanda Airport,Stockholm,Sweden,72.7273,False
CYYZ,HAAB,80,4,77,43.849,38.35,72.73,3507.9167,745.0,43.6761,-79.6306,8.983,38.8,all_flights,All scheduled flights,CYYZ → HAAB,Toronto Lester B. Pearson International Airport,Toronto,Canada,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,96.25,False
CYYZ,HECA,91,4,77,33.6181,26.8833,64.8333,3070.3167,596.7667,43.6761,-79.6306,30.1114,31.4139,all_flights,All scheduled flights,CYYZ → HECA,Toronto Lester B. Pearson International Airport,Toronto,Canada,Cairo International Airport,Cairo,Egypt,84.6154,False
CYYZ,LEBL,75,2,68,54.2238,43.75,112.9933,4098.3333,441.4333,43.6761,-79.6306,41.2969,2.0783,all_flights,All scheduled flights,CYYZ → LEBL,Toronto Lester B. Pearson International Airport,Toronto,Canada,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,Spain,90.6667,False
CYYZ,LEMD,47,3,46,69.378,61.15,132.22,3260.7667,407.7167,43.6761,-79.6306,40.4722,-3.5608,all_flights,All scheduled flights,CYYZ → LEMD,Toronto Lester B. Pearson International Airport,Toronto,Canada,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,97.8723,False
CYYZ,LFPG,282,4,269,54.3128,45.6583,98.1467,15323.9667,398.4833,43.6761,-79.6306,49.0097,2.5478,all_flights,All scheduled flights,CYYZ → LFPG,Toronto Lester B. Pearson International Airport,Toronto,Canada,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",France,95.3901,False
CYYZ,LGAV,79,3,73,52.5791,44.0333,94.1867,4163.0833,533.65,43.6761,-79.6306,37.9367,23.9444,all_flights,All scheduled flights,CYYZ → LGAV,Toronto Lester B. Pearson International Airport,Toronto,Canada,Athens Eleftherios Venizelos International Airport,Spata-Artemida,Greece,92.4051,False
CYYZ,LIPZ,31,2,21,28.2129,18.7667,54.9833,887.3,482.1833,43.6761,-79.6306,45.5053,12.3519,all_flights,All scheduled flights,CYYZ → LIPZ,Toronto Lester B. Pearson International Airport,Toronto,Canada,Venice Marco Polo Airport,Venezia (VE),Italy,67.7419,False
CYYZ,LIRF,114,4,104,51.2842,40.8667,94.2917,5867.1833,476.6583,43.6761,-79.6306,41.8003,12.2389,all_flights,All scheduled flights,CYYZ → LIRF,Toronto Lester B. Pearson International Airport,Toronto,Canada,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,Italy,91.2281,False
CYYZ,LLBG,132,4,125,51.6574,43.7583,89.5233,6837.7167,595.5667,43.6761,-79.6306,32.0094,34.8856,all_flights,All scheduled flights,CYYZ → LLBG,Toronto Lester B. Pearson International Airport,Toronto,Canada,Ben Gurion International Airport,Tel Aviv,Israel,94.697,False
CYYZ,LOWW,73,4,72,61.6516,49.1333,123.3867,4533.0333,450.5167,43.6761,-79.6306,48.1103,16.5697,all_flights,All scheduled flights,CYYZ → LOWW,Toronto Lester B. Pearson International Airport,Toronto,Canada,Vienna International Airport,Vienna,Austria,98.6301,False
CYYZ,LPLA,22,4,18,32.0356,32.075,54.2017,709.1833,307.2917,43.6761,-79.6306,38.7619,-27.0908,all_flights,All scheduled flights,CYYZ → LPLA,Toronto Lester B. Pearson International Airport,Toronto,Canada,Lajes Airport,Praia da Vitória,Portugal,81.8182,False
CYYZ,LPPD,71,4,69,50.1754,44.2,87.5167,3562.45,314.0,43.6761,-79.6306,37.7419,-25.6978,all_flights,All scheduled flights,CYYZ → LPPD,Toronto Lester B. Pearson International Airport,Toronto,Canada,João Paulo II Airport,Ponta Delgada,Portugal,97.1831,False
CYYZ,LPPR,40,4,36,39.0312,33.4417,63.485,1561.25,390.4083,43.6761,-79.6306,41.2356,-8.6781,all_flights,All scheduled flights,CYYZ → LPPR,Toronto Lester B. Pearson International Airport,Toronto,Canada,Francisco de Sá Carneiro Airport,Porto,Portugal,90.0,False
CYYZ,LPPT,257,4,223,41.5603,33.8667,82.9667,10718.8833,393.9333,43.6761,-79.6306,38.7742,-9.1342,all_flights,All scheduled flights,CYYZ → LPPT,Toronto Lester B. Pearson International Airport,Toronto,Canada,Lisbon Humberto Delgado Airport,Lisbon,Portugal,86.7704,False
CYYZ,LSZH,107,4,103,57.935,47.8167,110.25,6199.05,424.5333,43.6761,-79.6306,47.4581,8.5481,all_flights,All scheduled flights,CYYZ → LSZH,Toronto Lester B. Pearson International Airport,Toronto,Canada,Zürich Airport,Zurich,Switzerland,96.2617,False
CYYZ,LTFM,134,4,90,28.9684,23.1833,63.675,3987.15,553.85,43.6761,-79.6306,41.2753,28.7519,all_flights,All scheduled flights,CYYZ → LTFM,Toronto Lester B. Pearson International Airport,Toronto,Canada,İstanbul Airport,"Arnavutköy, Istanbul",Turkey,67.1642,False
CYYZ,OMAA,104,4,93,31.3101,31.0833,46.8067,3260.4333,731.45,43.6761,-79.6306,24.4333,54.65,all_flights,All scheduled flights,CYYZ → OMAA,Toronto Lester B. Pearson International Airport,Toronto,Canada,Zayed International Airport,Abu Dhabi,United Arab Emirates,89.4231,False
CYYZ,OMDB,153,4,145,56.3943,38.15,124.1233,8628.3333,721.1333,43.6761,-79.6306,25.2492,55.36,all_flights,All scheduled flights,CYYZ → OMDB,Toronto Lester B. Pearson International Airport,Toronto,Canada,Dubai International Airport,Dubai,United Arab Emirates,94.7712,False
CYYZ,OPKC,36,4,29,27.2991,24.3667,46.325,986.6,792.2917,43.6761,-79.6306,24.9014,67.15,all_flights,All scheduled flights,CYYZ → OPKC,Toronto Lester B. Pearson International Airport,Toronto,Canada,Jinnah International Airport,Karachi,Pakistan,80.5556,False
CYYZ,OPLA,35,4,27,27.0148,26.7,44.2933,977.9667,764.6,43.6761,-79.6306,31.5667,74.3667,all_flights,All scheduled flights,CYYZ → OPLA,Toronto Lester B. Pearson International Airport,Toronto,Canada,Allama Iqbal International Airport,Lahore,Pakistan,77.1429,False
CYYZ,OTHH,69,4,69,81.9725,69.25,153.6667,5656.1,714.6833,43.6761,-79.6306,25.2744,51.6083,all_flights,All scheduled flights,CYYZ → OTHH,Toronto Lester B. Pearson International Airport,Toronto,Canada,Hamad International Airport,Doha,Qatar,100.0,False
CYYZ,VIDP,257,4,201,45.253,36.25,90.9833,11704.7667,819.75,43.6761,-79.6306,28.5686,77.1133,all_flights,All scheduled flights,CYYZ → VIDP,Toronto Lester B. Pearson International Airport,Toronto,Canada,Indira Gandhi International Airport,New Delhi,India,78.2101,False
CYYZ,ZGGG,53,4,39,38.0189,30.25,82.8733,2032.6333,874.4333,43.6761,-79.6306,23.3933,113.3083,all_flights,All scheduled flights,CYYZ → ZGGG,Toronto Lester B. Pearson International Airport,Toronto,Canada,Guangzhou Baiyun International Airport,Guangzhou (Huadu),China,73.5849,False
DAAE,LFPG,53,4,7,5.4258,3.55,17.1267,412.5,134.0,36.7119,5.0694,49.0097,2.5478,all_flights,All scheduled flights,DAAE → LFPG,Soummam–Abane Ramdane Airport,Béjaïa,Algeria,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",France,13.2075,False
DAAE,LFPO,84,3,18,7.9183,6.2583,24.9317,896.2,124.6667,36.7119,5.0694,48.7233,2.3794,all_flights,All scheduled flights,DAAE → LFPO,Soummam–Abane Ramdane Airport,Béjaïa,Algeria,Paris-Orly Airport,"Paris (Orly, Val-de-Marne)",France,21.4286,False
DAAG,CYUL,116,4,45,14.6247,13.1417,27.95,1776.4167,492.7083,36.6944,3.2169,45.4706,-73.7408,all_flights,All scheduled flights,DAAG → CYUL,Houari Boumediene Airport,Algiers,Algeria,Montreal / Pierre Elliott Trudeau International Airport,Montréal,Canada,38.7931,False
DAAG,EBBR,30,3,14,19.4206,12.05,51.8883,658.6667,149.2583,36.6944,3.2169,50.9014,4.4844,all_flights,All scheduled flights,DAAG → EBBR,Houari Boumediene Airport,Algiers,Algeria,Brussels Airport,Zaventem,Belgium,46.6667,False
DAAG,EDDF,125,4,16,-0.7625,-3.3667,17.6167,675.0833,151.35,36.6944,3.2169,50.0333,8.5706,all_flights,All scheduled flights,DAAG → EDDF,Houari Boumediene Airport,Algiers,Algeria,Frankfurt Airport,Frankfurt am Main,Germany,12.8,False
DAAG,EGLL,94,4,53,20.956,19.175,45.2517,2079.6833,153.775,36.6944,3.2169,51.4775,-0.4614,all_flights,All scheduled flights,DAAG → EGLL,Houari Boumediene Airport,Algiers,Algeria,London Heathrow Airport,London,United Kingdom,56.383,False
DAAG,EGSS,21,1,8,17.0373,11.9833,30.05,360.5833,163.0667,36.6944,3.2169,51.885,0.235,all_flights,All scheduled flights,DAAG → EGSS,Houari Boumediene Airport,Algiers,Algeria,London Stansted Airport,London,United Kingdom,38.0952,False
DAAG,HECA,121,4,38,8.5174,7.7,25.1667,1274.9833,211.1333,36.6944,3.2169,30.1114,31.4139,all_flights,All scheduled flights,DAAG → HECA,Houari Boumediene Airport,Algiers,Algeria,Cairo International Airport,Cairo,Egypt,31.405,False
DAAG,LEBL,148,4,34,5.1801,5.7333,21.2333,1305.6333,65.6583,36.6944,3.2169,41.2969,2.0783,all_flights,All scheduled flights,DAAG → LEBL,Houari Boumediene Airport,Algiers,Algeria,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,Spain,22.973,False
DAAG,LEMD,37,4,6,-0.3901,-0.0333,17.23,197.9167,103.6,36.6944,3.2169,40.4722,-3.5608,all_flights,All scheduled flights,DAAG → LEMD,Houari Boumediene Airport,Algiers,Algeria,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,16.2162,False
