airport_code,period,arrival_flight_count,arrival_delayed_over_15_count,departure_flight_count,departure_delayed_over_15_count,flight_count,arrival_delay_over_15_pct,departure_delay_over_15_pct,combined_delay_over_15_pct,scope_id
LFRK,2022-06,153,59,152,20,305,38.5621,13.1579,25.9016,scheduled_duration_under_3h
LFRK,2022-09,130,34,130,22,260,26.1538,16.9231,21.5385,scheduled_duration_under_3h
LFRK,2022-12,104,39,105,11,209,37.5,10.4762,23.9234,scheduled_duration_under_3h
LFRN,2022-03,309,24,313,9,622,7.767,2.8754,5.3055,scheduled_duration_under_3h
LFRN,2022-06,331,69,336,46,667,20.8459,13.6905,17.2414,scheduled_duration_under_3h
LFRN,2022-09,308,56,310,29,618,18.1818,9.3548,13.754,scheduled_duration_under_3h
LFRN,2022-12,331,66,331,29,662,19.9396,8.7613,14.3505,scheduled_duration_under_3h
LFRS,2022-03,1381,131,1384,30,2765,9.4859,2.1676,5.8228,scheduled_duration_under_3h
LFRS,2022-06,1938,339,1940,223,3878,17.4923,11.4948,14.492,scheduled_duration_under_3h
LFRS,2022-09,1881,286,1892,181,3773,15.2047,9.5666,12.3774,scheduled_duration_under_3h
LFRS,2022-12,1580,257,1565,132,3145,16.2658,8.4345,12.3688,scheduled_duration_under_3h
LFSB,2022-03,1702,73,1757,70,3459,4.2891,3.9841,4.1341,scheduled_duration_under_3h
LFSB,2022-06,2249,405,2378,517,4627,18.008,21.741,19.9265,scheduled_duration_under_3h
LFSB,2022-09,2255,382,2460,503,4715,16.9401,20.4472,18.7699,scheduled_duration_under_3h
LFSB,2022-12,1793,227,1912,284,3705,12.6603,14.8536,13.7922,scheduled_duration_under_3h
LFSL,2022-03,61,5,63,3,124,8.1967,4.7619,6.4516,scheduled_duration_under_3h
LFSL,2022-06,77,14,77,7,154,18.1818,9.0909,13.6364,scheduled_duration_under_3h
LFSL,2022-09,80,10,80,7,160,12.5,8.75,10.625,scheduled_duration_under_3h
LFSL,2022-12,58,11,59,9,117,18.9655,15.2542,17.094,scheduled_duration_under_3h
LFST,2022-03,257,7,269,10,526,2.7237,3.7175,3.2319,scheduled_duration_under_3h
LFST,2022-06,425,92,430,62,855,21.6471,14.4186,18.0117,scheduled_duration_under_3h
LFST,2022-09,391,72,402,64,793,18.4143,15.9204,17.1501,scheduled_duration_under_3h
LFST,2022-12,434,58,447,51,881,13.3641,11.4094,12.3723,scheduled_duration_under_3h
LFTH,2022-03,138,11,139,4,277,7.971,2.8777,5.4152,scheduled_duration_under_3h
LFTH,2022-06,151,40,152,27,303,26.4901,17.7632,22.1122,scheduled_duration_under_3h
LFTH,2022-09,182,37,181,40,363,20.3297,22.0994,21.2121,scheduled_duration_under_3h
LFTH,2022-12,79,23,79,13,158,29.1139,16.4557,22.7848,scheduled_duration_under_3h
LGAL,2022-03,152,0,153,3,305,0.0,1.9608,0.9836,scheduled_duration_under_3h
LGAL,2022-06,130,3,130,15,260,2.3077,11.5385,6.9231,scheduled_duration_under_3h
LGAL,2022-09,136,3,135,10,271,2.2059,7.4074,4.797,scheduled_duration_under_3h
LGAL,2022-12,167,0,167,0,334,0.0,0.0,0.0,scheduled_duration_under_3h
LGAV,2022-03,4841,229,4505,30,9346,4.7304,0.6659,2.7712,scheduled_duration_under_3h
LGAV,2022-06,7942,1428,7186,323,15128,17.9804,4.4949,11.5746,scheduled_duration_under_3h
LGAV,2022-09,8181,1160,7276,317,15457,14.1792,4.3568,9.5555,scheduled_duration_under_3h
LGAV,2022-12,5797,379,5303,49,11100,6.5379,0.924,3.8559,scheduled_duration_under_3h
LGHI,2022-03,175,0,175,2,350,0.0,1.1429,0.5714,scheduled_duration_under_3h
LGHI,2022-06,212,5,212,18,424,2.3585,8.4906,5.4245,scheduled_duration_under_3h
LGHI,2022-09,211,7,212,14,423,3.3175,6.6038,4.9645,scheduled_duration_under_3h
LGHI,2022-12,199,2,200,4,399,1.005,2.0,1.5038,scheduled_duration_under_3h
LGIK,2022-03,39,0,39,0,78,0.0,0.0,0.0,scheduled_duration_under_3h
LGIK,2022-06,86,0,86,2,172,0.0,2.3256,1.1628,scheduled_duration_under_3h
LGIK,2022-09,84,0,83,2,167,0.0,2.4096,1.1976,scheduled_duration_under_3h
LGIK,2022-12,43,0,43,0,86,0.0,0.0,0.0,scheduled_duration_under_3h
LGIR,2022-03,393,1,385,3,778,0.2545,0.7792,0.5141,scheduled_duration_under_3h
LGIR,2022-06,1447,202,1137,178,2584,13.9599,15.6552,14.7059,scheduled_duration_under_3h
LGIR,2022-09,1609,191,1177,174,2786,11.8707,14.7833,13.1012,scheduled_duration_under_3h
LGIR,2022-12,394,0,397,2,791,0.0,0.5038,0.2528,scheduled_duration_under_3h
LGKF,2022-03,49,3,45,0,94,6.1224,0.0,3.1915,scheduled_duration_under_3h
LGKF,2022-06,236,70,212,35,448,29.661,16.5094,23.4375,scheduled_duration_under_3h
LGKF,2022-09,231,49,199,23,430,21.2121,11.5578,16.7442,scheduled_duration_under_3h
LGKF,2022-12,50,0,49,0,99,0.0,0.0,0.0,scheduled_duration_under_3h
LGKL,2022-03,30,2,30,2,60,6.6667,6.6667,6.6667,scheduled_duration_under_3h
LGKL,2022-06,128,32,110,11,238,25.0,10.0,18.0672,scheduled_duration_under_3h
LGKL,2022-09,145,48,106,16,251,33.1034,15.0943,25.498,scheduled_duration_under_3h
LGKL,2022-12,16,1,15,0,31,6.25,0.0,3.2258,scheduled_duration_under_3h
LGKO,2022-03,173,1,173,0,346,0.578,0.0,0.289,scheduled_duration_under_3h
LGKO,2022-06,577,102,399,84,976,17.6776,21.0526,19.0574,scheduled_duration_under_3h
LGKO,2022-09,651,98,427,90,1078,15.0538,21.0773,17.4397,scheduled_duration_under_3h
LGKO,2022-12,163,1,164,6,327,0.6135,3.6585,2.1407,scheduled_duration_under_3h
LGKP,2022-03,56,0,58,1,114,0.0,1.7241,0.8772,scheduled_duration_under_3h
LGKP,2022-06,168,9,181,12,349,5.3571,6.6298,6.0172,scheduled_duration_under_3h
LGKP,2022-09,176,9,183,14,359,5.1136,7.6503,6.4067,scheduled_duration_under_3h
LGKP,2022-12,60,0,62,1,122,0.0,1.6129,0.8197,scheduled_duration_under_3h
LGKR,2022-03,183,4,183,0,366,2.1858,0.0,1.0929,scheduled_duration_under_3h
LGKR,2022-06,1297,338,1211,321,2508,26.0601,26.507,26.2759,scheduled_duration_under_3h
LGKR,2022-09,1350,293,1179,200,2529,21.7037,16.9635,19.4939,scheduled_duration_under_3h
LGKR,2022-12,169,0,171,1,340,0.0,0.5848,0.2941,scheduled_duration_under_3h
LGKV,2022-03,31,0,31,3,62,0.0,9.6774,4.8387,scheduled_duration_under_3h
LGKV,2022-06,107,31,115,34,222,28.972,29.5652,29.2793,scheduled_duration_under_3h
LGKV,2022-09,116,33,113,36,229,28.4483,31.8584,30.131,scheduled_duration_under_3h
LGKV,2022-12,33,1,33,3,66,3.0303,9.0909,6.0606,scheduled_duration_under_3h
LGLM,2022-03,82,1,82,1,164,1.2195,1.2195,1.2195,scheduled_duration_under_3h
LGLM,2022-06,136,9,136,10,272,6.6176,7.3529,6.9853,scheduled_duration_under_3h
LGLM,2022-09,139,2,140,6,279,1.4388,4.2857,2.8674,scheduled_duration_under_3h
LGLM,2022-12,92,0,92,2,184,0.0,2.1739,1.087,scheduled_duration_under_3h
LGMK,2022-03,90,1,84,0,174,1.1111,0.0,0.5747,scheduled_duration_under_3h
LGMK,2022-06,752,137,702,25,1454,18.2181,3.5613,11.1417,scheduled_duration_under_3h
LGMK,2022-09,775,104,702,37,1477,13.4194,5.2707,9.5464,scheduled_duration_under_3h
LGMK,2022-12,91,0,91,0,182,0.0,0.0,0.0,scheduled_duration_under_3h
LGML,2022-03,39,0,39,3,78,0.0,7.6923,3.8462,scheduled_duration_under_3h
LGML,2022-06,167,1,168,16,335,0.5988,9.5238,5.0746,scheduled_duration_under_3h
LGML,2022-09,167,3,166,8,333,1.7964,4.8193,3.3033,scheduled_duration_under_3h
LGML,2022-12,33,0,33,1,66,0.0,3.0303,1.5152,scheduled_duration_under_3h
LGMT,2022-03,207,1,207,4,414,0.4831,1.9324,1.2077,scheduled_duration_under_3h
LGMT,2022-06,254,4,236,29,490,1.5748,12.2881,6.7347,scheduled_duration_under_3h
LGMT,2022-09,244,6,224,19,468,2.459,8.4821,5.3419,scheduled_duration_under_3h
LGMT,2022-12,232,1,233,18,465,0.431,7.7253,4.086,scheduled_duration_under_3h
LGNX,2022-03,46,0,47,0,93,0.0,0.0,0.0,scheduled_duration_under_3h
LGNX,2022-06,194,0,195,16,389,0.0,8.2051,4.1131,scheduled_duration_under_3h
LGNX,2022-09,242,0,244,5,486,0.0,2.0492,1.0288,scheduled_duration_under_3h
LGNX,2022-12,50,0,50,0,100,0.0,0.0,0.0,scheduled_duration_under_3h
LGPA,2022-03,77,1,77,3,154,1.2987,3.8961,2.5974,scheduled_duration_under_3h
LGPA,2022-06,381,3,381,55,762,0.7874,14.4357,7.6115,scheduled_duration_under_3h
LGPA,2022-09,316,1,315,28,631,0.3165,8.8889,4.5959,scheduled_duration_under_3h
LGPA,2022-12,80,0,80,0,160,0.0,0.0,0.0,scheduled_duration_under_3h
LGPZ,2022-03,29,2,30,0,59,6.8966,0.0,3.3898,scheduled_duration_under_3h
LGPZ,2022-06,226,48,211,54,437,21.2389,25.5924,23.341,scheduled_duration_under_3h
LGPZ,2022-09,251,66,231,36,482,26.2948,15.5844,21.1618,scheduled_duration_under_3h
LGPZ,2022-12,27,0,28,0,55,0.0,0.0,0.0,scheduled_duration_under_3h
LGRP,2022-03,259,1,254,2,513,0.3861,0.7874,0.5848,scheduled_duration_under_3h
LGRP,2022-06,977,98,750,86,1727,10.0307,11.4667,10.6543,scheduled_duration_under_3h
LGRP,2022-09,1079,89,794,66,1873,8.2484,8.3123,8.2755,scheduled_duration_under_3h
LGRP,2022-12,275,4,274,3,549,1.4545,1.0949,1.275,scheduled_duration_under_3h
LGSA,2022-03,257,5,250,2,507,1.9455,0.8,1.3807,scheduled_duration_under_3h
LGSA,2022-06,639,142,533,54,1172,22.2222,10.1313,16.7235,scheduled_duration_under_3h
LGSA,2022-09,654,152,522,41,1176,23.2416,7.8544,16.4116,scheduled_duration_under_3h
LGSA,2022-12,266,2,263,0,529,0.7519,0.0,0.3781,scheduled_duration_under_3h
LGSK,2022-03,20,0,20,1,40,0.0,5.0,2.5,scheduled_duration_under_3h
LGSK,2022-06,149,19,136,20,285,12.7517,14.7059,13.6842,scheduled_duration_under_3h
LGSK,2022-09,183,27,183,19,366,14.7541,10.3825,12.5683,scheduled_duration_under_3h
LGSK,2022-12,22,0,21,0,43,0.0,0.0,0.0,scheduled_duration_under_3h
LGSM,2022-03,124,0,123,4,247,0.0,3.252,1.6194,scheduled_duration_under_3h
LGSM,2022-06,204,8,208,27,412,3.9216,12.9808,8.4951,scheduled_duration_under_3h
LGSM,2022-09,213,9,199,11,412,4.2254,5.5276,4.8544,scheduled_duration_under_3h
LGSM,2022-12,125,1,124,6,249,0.8,4.8387,2.8112,scheduled_duration_under_3h
LGSR,2022-03,205,3,201,0,406,1.4634,0.0,0.7389,scheduled_duration_under_3h
LGSR,2022-06,1157,129,1050,49,2207,11.1495,4.6667,8.0652,scheduled_duration_under_3h
LGSR,2022-09,1208,117,1062,43,2270,9.6854,4.049,7.0485,scheduled_duration_under_3h
LGSR,2022-12,216,0,216,0,432,0.0,0.0,0.0,scheduled_duration_under_3h
LGTS,2022-03,1285,31,1266,29,2551,2.4125,2.2907,2.352,scheduled_duration_under_3h
LGTS,2022-06,2102,305,2016,331,4118,14.51,16.4187,15.4444,scheduled_duration_under_3h
LGTS,2022-09,2134,243,2018,271,4152,11.3871,13.4291,12.3796,scheduled_duration_under_3h
LGTS,2022-12,1458,88,1387,63,2845,6.0357,4.5422,5.3076,scheduled_duration_under_3h
LGZA,2022-03,46,0,49,1,95,0.0,2.0408,1.0526,scheduled_duration_under_3h
LGZA,2022-06,427,117,339,51,766,27.4005,15.0442,21.9321,scheduled_duration_under_3h
LGZA,2022-09,463,115,387,62,850,24.838,16.0207,20.8235,scheduled_duration_under_3h
LGZA,2022-12,50,0,51,0,101,0.0,0.0,0.0,scheduled_duration_under_3h
LHBP,2022-03,2590,166,2722,108,5312,6.4093,3.9677,5.1581,scheduled_duration_under_3h
LHBP,2022-06,3492,976,3573,1071,7065,27.9496,29.9748,28.9738,scheduled_duration_under_3h
LHBP,2022-09,3439,715,3535,820,6974,20.7909,23.1966,22.0103,scheduled_duration_under_3h
LHBP,2022-12,2893,349,2988,290,5881,12.0636,9.7055,10.8655,scheduled_duration_under_3h
LHDC,2022-03,31,0,33,0,64,0.0,0.0,0.0,scheduled_duration_under_3h
LHDC,2022-06,98,23,108,32,206,23.4694,29.6296,26.699,scheduled_duration_under_3h
LHDC,2022-09,91,7,100,18,191,7.6923,18.0,13.089,scheduled_duration_under_3h
LHDC,2022-12,59,2,72,8,131,3.3898,11.1111,7.6336,scheduled_duration_under_3h
LIBD,2022-03,1560,50,1558,32,3118,3.2051,2.0539,2.6299,scheduled_duration_under_3h
LIBD,2022-06,2137,359,2135,291,4272,16.7993,13.63,15.2154,scheduled_duration_under_3h
LIBD,2022-09,2220,325,2208,266,4428,14.6396,12.0471,13.3469,scheduled_duration_under_3h
LIBD,2022-12,1509,123,1504,60,3013,8.1511,3.9894,6.0737,scheduled_duration_under_3h
LIBP,2022-03,184,2,185,5,369,1.087,2.7027,1.897,scheduled_duration_under_3h
LIBP,2022-06,282,35,283,51,565,12.4113,18.0212,15.2212,scheduled_duration_under_3h
LIBP,2022-09,276,27,277,32,553,9.7826,11.5523,10.6691,scheduled_duration_under_3h
LIBP,2022-12,168,9,172,5,340,5.3571,2.907,4.1176,scheduled_duration_under_3h
LIBR,2022-03,701,33,700,8,1401,4.7076,1.1429,2.9265,scheduled_duration_under_3h
LIBR,2022-06,1121,206,1118,79,2239,18.3764,7.0662,12.7289,scheduled_duration_under_3h
LIBR,2022-09,1167,165,1159,88,2326,14.1388,7.5928,10.877,scheduled_duration_under_3h
LIBR,2022-12,614,88,607,11,1221,14.3322,1.8122,8.1081,scheduled_duration_under_3h
LICA,2022-03,665,36,667,9,1332,5.4135,1.3493,3.3784,scheduled_duration_under_3h
LICA,2022-06,853,162,861,64,1714,18.9918,7.4332,13.1855,scheduled_duration_under_3h
LICA,2022-09,933,118,935,63,1868,12.6474,6.738,9.6895,scheduled_duration_under_3h
LICA,2022-12,690,80,687,19,1377,11.5942,2.7656,7.1895,scheduled_duration_under_3h
LICB,2022-03,102,11,100,1,202,10.7843,1.0,5.9406,scheduled_duration_under_3h
LICB,2022-06,124,23,125,7,249,18.5484,5.6,12.0482,scheduled_duration_under_3h
LICB,2022-09,121,20,122,10,243,16.5289,8.1967,12.3457,scheduled_duration_under_3h
LICB,2022-12,59,15,57,1,116,25.4237,1.7544,13.7931,scheduled_duration_under_3h
LICC,2022-03,2205,202,2177,40,4382,9.161,1.8374,5.5226,scheduled_duration_under_3h
LICC,2022-06,3138,341,3144,267,6282,10.8668,8.4924,9.6784,scheduled_duration_under_3h
LICC,2022-09,3301,472,3285,333,6586,14.2987,10.137,12.2229,scheduled_duration_under_3h
LICC,2022-12,2299,351,2307,69,4606,15.2675,2.9909,9.1185,scheduled_duration_under_3h
LICD,2022-03,93,0,94,1,187,0.0,1.0638,0.5348,scheduled_duration_under_3h
LICD,2022-06,255,15,257,25,512,5.8824,9.7276,7.8125,scheduled_duration_under_3h
LICD,2022-09,276,24,274,29,550,8.6957,10.5839,9.6364,scheduled_duration_under_3h
LICD,2022-12,89,0,90,4,179,0.0,4.4444,2.2346,scheduled_duration_under_3h
LICG,2022-03,119,5,118,0,237,4.2017,0.0,2.1097,scheduled_duration_under_3h
LICG,2022-06,193,1,194,2,387,0.5181,1.0309,0.7752,scheduled_duration_under_3h
LICG,2022-09,192,4,193,1,385,2.0833,0.5181,1.2987,scheduled_duration_under_3h
LICG,2022-12,127,0,127,0,254,0.0,0.0,0.0,scheduled_duration_under_3h
LICJ,2022-03,1864,50,1867,14,3731,2.6824,0.7499,1.7154,scheduled_duration_under_3h
LICJ,2022-06,2438,347,2439,166,4877,14.233,6.8061,10.5188,scheduled_duration_under_3h
LICJ,2022-09,2540,294,2541,160,5081,11.5748,6.2967,8.9352,scheduled_duration_under_3h
LICJ,2022-12,1590,138,1581,29,3171,8.6792,1.8343,5.2665,scheduled_duration_under_3h
LICR,2022-03,80,5,81,0,161,6.25,0.0,3.1056,scheduled_duration_under_3h
LICR,2022-06,89,10,89,3,178,11.236,3.3708,7.3034,scheduled_duration_under_3h
LICR,2022-09,92,2,91,6,183,2.1739,6.5934,4.3716,scheduled_duration_under_3h
LICR,2022-12,123,4,123,0,246,3.252,0.0,1.626,scheduled_duration_under_3h
LICT,2022-03,253,12,249,5,502,4.7431,2.008,3.3865,scheduled_duration_under_3h
LICT,2022-06,349,47,348,25,697,13.467,7.1839,10.33,scheduled_duration_under_3h
LICT,2022-09,401,39,393,25,794,9.7257,6.3613,8.0605,scheduled_duration_under_3h
LICT,2022-12,215,14,216,4,431,6.5116,1.8519,4.1763,scheduled_duration_under_3h
LIEA,2022-03,345,7,345,2,690,2.029,0.5797,1.3043,scheduled_duration_under_3h
LIEA,2022-06,579,68,581,50,1160,11.7444,8.6059,10.1724,scheduled_duration_under_3h
LIEA,2022-09,638,52,638,37,1276,8.1505,5.7994,6.9749,scheduled_duration_under_3h
LIEA,2022-12,287,19,288,3,575,6.6202,1.0417,3.8261,scheduled_duration_under_3h
LIEE,2022-03,919,18,917,21,1836,1.9587,2.2901,2.1242,scheduled_duration_under_3h
LIEE,2022-06,1764,206,1766,155,3530,11.678,8.7769,10.2266,scheduled_duration_under_3h
LIEE,2022-09,1754,190,1758,128,3512,10.8324,7.281,9.0547,scheduled_duration_under_3h
LIEE,2022-12,861,83,861,18,1722,9.64,2.0906,5.8653,scheduled_duration_under_3h
LIEO,2022-03,290,0,291,0,581,0.0,0.0,0.0,scheduled_duration_under_3h
LIEO,2022-06,1532,95,1553,189,3085,6.201,12.17,9.2058,scheduled_duration_under_3h
LIEO,2022-09,1611,68,1617,134,3228,4.221,8.287,6.2577,scheduled_duration_under_3h
LIEO,2022-12,236,7,236,3,472,2.9661,1.2712,2.1186,scheduled_duration_under_3h
LIMC,2022-03,5448,27,5464,280,10912,0.4956,5.1245,2.8134,scheduled_duration_under_3h
LIMC,2022-06,6552,516,6484,1566,13036,7.8755,24.1518,15.9712,scheduled_duration_under_3h
LIMC,2022-09,6959,369,7008,1499,13967,5.3025,21.3898,13.3744,scheduled_duration_under_3h
LIMC,2022-12,5285,155,5320,857,10605,2.9328,16.109,9.5427,scheduled_duration_under_3h
LIME,2022-03,3084,53,3107,134,6191,1.7185,4.3128,3.0205,scheduled_duration_under_3h
LIME,2022-06,3513,481,3424,875,6937,13.692,25.5549,19.5474,scheduled_duration_under_3h
LIME,2022-09,3417,384,3388,748,6805,11.2379,22.0779,16.6348,scheduled_duration_under_3h
LIME,2022-12,3228,209,3254,517,6482,6.4746,15.8881,11.2002,scheduled_duration_under_3h
LIMF,2022-03,1164,76,1161,36,2325,6.5292,3.1008,4.8172,scheduled_duration_under_3h
LIMF,2022-06,1485,231,1470,165,2955,15.5556,11.2245,13.401,scheduled_duration_under_3h
LIMF,2022-09,1503,263,1493,162,2996,17.4983,10.8506,14.1856,scheduled_duration_under_3h
LIMF,2022-12,1335,137,1331,57,2666,10.2622,4.2825,7.2768,scheduled_duration_under_3h
LIMJ,2022-03,199,8,199,7,398,4.0201,3.5176,3.7688,scheduled_duration_under_3h
LIMJ,2022-06,486,63,484,44,970,12.963,9.0909,11.0309,scheduled_duration_under_3h
LIMJ,2022-09,505,65,504,76,1009,12.8713,15.0794,13.9742,scheduled_duration_under_3h
LIMJ,2022-12,381,44,383,16,764,11.5486,4.1775,7.8534,scheduled_duration_under_3h
LIML,2022-03,2876,141,2879,106,5755,4.9026,3.6818,4.2919,scheduled_duration_under_3h
LIML,2022-06,3308,547,3307,745,6615,16.5357,22.528,19.5314,scheduled_duration_under_3h
LIML,2022-09,3420,568,3423,684,6843,16.6082,19.9825,18.2961,scheduled_duration_under_3h
LIML,2022-12,3462,352,3466,511,6928,10.1675,14.7432,12.4567,scheduled_duration_under_3h
LIPB,2022-03,39,1,39,1,78,2.5641,2.5641,2.5641,scheduled_duration_under_3h
LIPB,2022-06,93,17,94,8,187,18.2796,8.5106,13.369,scheduled_duration_under_3h
LIPB,2022-09,89,11,91,3,180,12.3596,3.2967,7.7778,scheduled_duration_under_3h
LIPB,2022-12,43,4,46,0,89,9.3023,0.0,4.4944,scheduled_duration_under_3h
LIPE,2022-03,2107,127,2069,44,4176,6.0275,2.1266,4.0948,scheduled_duration_under_3h
LIPE,2022-06,2967,577,2894,463,5861,19.4473,15.9986,17.7444,scheduled_duration_under_3h
LIPE,2022-09,3092,575,3027,419,6119,18.5964,13.8421,16.2445,scheduled_duration_under_3h
LIPE,2022-12,2110,235,2045,126,4155,11.1374,6.1614,8.6883,scheduled_duration_under_3h
LIPH,2022-03,644,14,648,15,1292,2.1739,2.3148,2.2446,scheduled_duration_under_3h
LIPH,2022-06,700,134,709,184,1409,19.1429,25.952,22.5692,scheduled_duration_under_3h
LIPH,2022-09,724,98,732,110,1456,13.5359,15.0273,14.2857,scheduled_duration_under_3h
LIPH,2022-12,627,43,624,24,1251,6.8581,3.8462,5.3557,scheduled_duration_under_3h
LIPO,2022-03,192,3,194,2,386,1.5625,1.0309,1.2953,scheduled_duration_under_3h
LIPO,2022-06,191,12,184,13,375,6.2827,7.0652,6.6667,scheduled_duration_under_3h
LIPO,2022-09,195,5,194,5,389,2.5641,2.5773,2.5707,scheduled_duration_under_3h
LIPO,2022-12,197,6,200,8,397,3.0457,4.0,3.5264,scheduled_duration_under_3h
LIPQ,2022-03,163,3,163,8,326,1.8405,4.908,3.3742,scheduled_duration_under_3h
LIPQ,2022-06,282,38,280,26,562,13.4752,9.2857,11.3879,scheduled_duration_under_3h
LIPQ,2022-09,284,33,282,12,566,11.6197,4.2553,7.9505,scheduled_duration_under_3h
LIPQ,2022-12,222,23,224,11,446,10.3604,4.9107,7.6233,scheduled_duration_under_3h
LIPX,2022-03,471,16,466,26,937,3.397,5.5794,4.4824,scheduled_duration_under_3h
LIPX,2022-06,1096,156,1097,175,2193,14.2336,15.9526,15.0935,scheduled_duration_under_3h
LIPX,2022-09,1132,130,1126,135,2258,11.4841,11.9893,11.736,scheduled_duration_under_3h
LIPX,2022-12,652,41,654,29,1306,6.2883,4.4343,5.3599,scheduled_duration_under_3h
LIPY,2022-03,151,13,151,1,302,8.6093,0.6623,4.6358,scheduled_duration_under_3h
LIPY,2022-06,241,36,237,30,478,14.9378,12.6582,13.8075,scheduled_duration_under_3h
LIPY,2022-09,254,30,252,23,506,11.811,9.127,10.4743,scheduled_duration_under_3h
LIPY,2022-12,151,16,158,4,309,10.596,2.5316,6.4725,scheduled_duration_under_3h
LIPZ,2022-03,1945,39,1946,114,3891,2.0051,5.8582,3.9322,scheduled_duration_under_3h
LIPZ,2022-06,3351,326,3269,862,6620,9.7284,26.3689,17.9456,scheduled_duration_under_3h
LIPZ,2022-09,3432,271,3388,767,6820,7.8963,22.6387,15.2199,scheduled_duration_under_3h
LIPZ,2022-12,2477,88,2470,239,4947,3.5527,9.6761,6.6101,scheduled_duration_under_3h
LIRA,2022-03,885,48,879,25,1764,5.4237,2.8441,4.1383,scheduled_duration_under_3h
LIRA,2022-06,893,226,889,185,1782,25.308,20.8099,23.064,scheduled_duration_under_3h
LIRA,2022-09,919,188,888,176,1807,20.457,19.8198,20.1439,scheduled_duration_under_3h
LIRA,2022-12,849,76,811,55,1660,8.9517,6.7818,7.8916,scheduled_duration_under_3h
LIRF,2022-03,5814,105,5872,218,11686,1.806,3.7125,2.764,scheduled_duration_under_3h
LIRF,2022-06,8326,762,8212,1697,16538,9.1521,20.6649,14.8688,scheduled_duration_under_3h
LIRF,2022-09,8802,582,8723,1719,17525,6.6121,19.7065,13.1298,scheduled_duration_under_3h
LIRF,2022-12,7268,262,7263,1105,14531,3.6048,15.2141,9.4075,scheduled_duration_under_3h
LIRN,2022-03,2181,143,2220,150,4401,6.5566,6.7568,6.6576,scheduled_duration_under_3h
LIRN,2022-06,3466,479,3427,830,6893,13.82,24.2194,18.9903,scheduled_duration_under_3h
LIRN,2022-09,3609,488,3526,872,7135,13.5218,24.7306,19.061,scheduled_duration_under_3h
LIRN,2022-12,2204,145,2244,199,4448,6.5789,8.8681,7.7338,scheduled_duration_under_3h
LIRP,2022-03,943,52,951,28,1894,5.5143,2.9443,4.2239,scheduled_duration_under_3h
LIRP,2022-06,1595,290,1610,408,3205,18.1818,25.3416,21.7785,scheduled_duration_under_3h
LIRP,2022-09,1529,328,1533,367,3062,21.4519,23.94,22.6976,scheduled_duration_under_3h
LIRP,2022-12,948,85,963,78,1911,8.9662,8.0997,8.5296,scheduled_duration_under_3h
LIRQ,2022-03,540,65,536,32,1076,12.037,5.9701,9.0149,scheduled_duration_under_3h
LIRQ,2022-06,1135,291,1137,328,2272,25.6388,28.8478,27.2447,scheduled_duration_under_3h
LIRQ,2022-09,1236,238,1222,268,2458,19.2557,21.9313,20.5858,scheduled_duration_under_3h
LIRQ,2022-12,814,145,797,62,1611,17.8133,7.7792,12.8492,scheduled_duration_under_3h
LIRZ,2022-03,66,1,66,5,132,1.5152,7.5758,4.5455,scheduled_duration_under_3h
LIRZ,2022-06,143,28,141,28,284,19.5804,19.8582,19.7183,scheduled_duration_under_3h
LIRZ,2022-09,164,29,163,25,327,17.6829,15.3374,16.5138,scheduled_duration_under_3h
LIRZ,2022-12,60,4,59,1,119,6.6667,1.6949,4.2017,scheduled_duration_under_3h
LJLJ,2022-03,347,31,353,16,700,8.9337,4.5326,6.7143,scheduled_duration_under_3h
LJLJ,2022-06,503,157,511,103,1014,31.2127,20.1566,25.641,scheduled_duration_under_3h
