airport_code,arrival_flight_count,arrival_delayed_over_15_count,median_arrival_delay_min,arrival_periods_active,departure_flight_count,departure_delayed_over_15_count,median_departure_delay_min,departure_periods_active,flight_count,delayed_over_15_count,arrival_delay_over_15_pct,departure_delay_over_15_pct,combined_delay_over_15_pct,periods_active,scope_id,scope_label,airport_name,city,country,latitude,longitude,executive_eligible
EGHI,9,5,19.4833,3,8,5,24.5,2,17,10,55.5556,62.5,58.8235,3,scheduled_duration_3h_or_more,3 hours or more,Southampton Airport,Southampton,United Kingdom,50.9503,-1.3567,False
EGJB,3,0,-2.0833,2,3,0,-2.0,2,6,0,0.0,0.0,0.0,2,scheduled_duration_3h_or_more,3 hours or more,Guernsey Airport,Saint Peter Port,Guernsey,49.435,-2.6028,False
EGJJ,3,0,-5.3167,2,4,0,-6.5,1,7,0,0.0,0.0,0.0,2,scheduled_duration_3h_or_more,3 hours or more,Jersey Airport,St. Peter,Jersey,49.2081,-2.1956,False
EGKB,2,0,-5.7167,1,0,0,,0,2,0,0.0,,0.0,1,scheduled_duration_3h_or_more,3 hours or more,London Biggin Hill Airport,London,United Kingdom,51.3308,0.0325,False
EGKK,9500,4259,12.5,4,9541,2011,5.0,4,19041,6270,44.8316,21.0775,32.9289,4,scheduled_duration_3h_or_more,3 hours or more,London Gatwick Airport,London,United Kingdom,51.1481,-0.1903,True
EGLC,59,32,15.5833,4,46,19,12.0,2,105,51,54.2373,41.3043,48.5714,4,scheduled_duration_3h_or_more,3 hours or more,London City Airport,London,United Kingdom,51.5053,0.0553,False
EGLF,3,1,-6.4,3,2,1,16.5,1,5,2,33.3333,50.0,40.0,3,scheduled_duration_3h_or_more,3 hours or more,Farnborough Airport,"Farnborough, Hampshire",United Kingdom,51.2753,-0.7775,False
EGLL,28988,17481,19.6167,4,28906,6959,4.4,4,57894,24440,60.3043,24.0746,42.2151,4,scheduled_duration_3h_or_more,3 hours or more,London Heathrow Airport,London,United Kingdom,51.4775,-0.4614,True
EGMC,3,0,-6.7333,2,5,0,-5.0,2,8,0,0.0,0.0,0.0,2,scheduled_duration_3h_or_more,3 hours or more,London Southend Airport,"Southend-on-Sea, Essex",United Kingdom,51.5703,0.6933,False
EGNJ,2,1,13.3083,1,0,0,,0,2,1,50.0,,50.0,1,scheduled_duration_3h_or_more,3 hours or more,Humberside Airport,"Grimsby, Lincolnshire",United Kingdom,53.5733,-0.3514,False
EGNM,1155,312,5.0833,4,1146,313,7.0,4,2301,625,27.013,27.3124,27.1621,4,scheduled_duration_3h_or_more,3 hours or more,Leeds Bradford Airport,"Leeds, West Yorkshire",United Kingdom,53.8661,-1.6608,True
EGNO,13,4,6.05,4,11,1,-4.0,4,24,5,30.7692,9.0909,20.8333,4,scheduled_duration_3h_or_more,3 hours or more,Warton Aerodrome,Warton,United Kingdom,53.745,-2.8833,False
EGNS,3,1,13.15,3,0,0,,0,3,1,33.3333,,33.3333,3,scheduled_duration_3h_or_more,3 hours or more,Isle of Man Airport,Castletown,Isle of Man,54.0833,-4.6233,False
EGNT,1561,469,6.6667,4,1509,450,9.0,4,3070,919,30.0448,29.8211,29.9349,4,scheduled_duration_3h_or_more,3 hours or more,Newcastle International Airport,"Newcastle upon Tyne, Tyne and Wear",United Kingdom,55.0381,-1.6897,True
EGNV,20,3,4.8917,3,19,4,5.0,2,39,7,15.0,21.0526,17.9487,3,scheduled_duration_3h_or_more,3 hours or more,Teesside International Airport,"Darlington, Durham",United Kingdom,54.509,-1.429,False
EGNX,1847,518,4.8333,4,1726,299,4.0,4,3573,817,28.0455,17.3233,22.8659,4,scheduled_duration_3h_or_more,3 hours or more,East Midlands Airport,Nottingham,United Kingdom,52.8311,-1.3278,True
EGPD,88,8,-0.0083,4,86,12,5.5,4,174,20,9.0909,13.9535,11.4943,4,scheduled_duration_3h_or_more,3 hours or more,Aberdeen International Airport,Aberdeen,United Kingdom,57.2025,-2.1981,False
EGPE,0,0,,0,2,1,26.5,2,2,1,,50.0,50.0,2,scheduled_duration_3h_or_more,3 hours or more,Inverness Airport,Inverness,United Kingdom,57.5425,-4.0475,False
EGPF,1694,468,5.1667,4,1662,363,6.0,4,3356,831,27.6269,21.8412,24.7616,4,scheduled_duration_3h_or_more,3 hours or more,Glasgow Airport,Glasgow,United Kingdom,55.8719,-4.4331,True
EGPH,2500,763,6.95,4,2668,557,6.0,4,5168,1320,30.52,20.8771,25.5418,4,scheduled_duration_3h_or_more,3 hours or more,Edinburgh Airport,Edinburgh,United Kingdom,55.95,-3.3725,True
EGPK,383,83,0.65,4,231,16,-3.0,4,614,99,21.671,6.9264,16.1238,4,scheduled_duration_3h_or_more,3 hours or more,Glasgow Prestwick Airport,"Prestwick, South Ayrshire",United Kingdom,55.5094,-4.5944,True
EGSH,19,0,-5.4833,3,18,1,-0.55,2,37,1,0.0,5.5556,2.7027,3,scheduled_duration_3h_or_more,3 hours or more,Norwich Airport,"Norwich, Norfolk",United Kingdom,52.6758,1.2828,False
EGSS,5381,2005,10.3167,4,4632,991,6.0,4,10013,2996,37.2607,21.3946,29.9211,4,scheduled_duration_3h_or_more,3 hours or more,London Stansted Airport,London,United Kingdom,51.885,0.235,True
EGTE,130,35,2.8583,4,129,35,5.5,4,259,70,26.9231,27.1318,27.027,4,scheduled_duration_3h_or_more,3 hours or more,Exeter International Airport,"Exeter, Devon",United Kingdom,50.7342,-3.4139,False
EGUL,0,0,,0,1,0,-13.0,1,1,0,,0.0,0.0,1,scheduled_duration_3h_or_more,3 hours or more,RAF Lakenheath,"Brandon, Suffolk",United Kingdom,52.4092,0.5608,False
EGUN,5,5,50.2,2,4,1,-1.0,3,9,6,100.0,25.0,66.6667,3,scheduled_duration_3h_or_more,3 hours or more,RAF Mildenhall,"Bury Saint Edmunds, Suffolk",United Kingdom,52.3619,0.4864,False
EGVA,7,0,-27.8833,1,6,0,-14.5,1,13,0,0.0,0.0,0.0,1,scheduled_duration_3h_or_more,3 hours or more,RAF Fairford,"Fairford, Gloucestershire",United Kingdom,51.6836,-1.79,False
EGVN,1,1,62.05,1,2,1,10.0,1,3,2,100.0,50.0,66.6667,1,scheduled_duration_3h_or_more,3 hours or more,RAF Brize Norton,"Carterton, Oxfordshire",United Kingdom,51.75,-1.5831,False
EGWU,0,0,,0,1,0,4.0,1,1,0,,0.0,0.0,1,scheduled_duration_3h_or_more,3 hours or more,RAF Northolt,London,United Kingdom,51.5528,-0.4197,False
EHAM,16341,7771,13.9833,4,16191,4994,8.0,4,32532,12765,47.5552,30.8443,39.2383,4,scheduled_duration_3h_or_more,3 hours or more,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.3081,4.7642,True
EHBK,302,99,5.55,4,200,30,3.0,4,502,129,32.7815,15.0,25.6972,4,scheduled_duration_3h_or_more,3 hours or more,Maastricht Aachen Airport,Maastricht,Netherlands,50.9158,5.7769,True
EHEH,811,120,1.5167,4,731,158,7.0,4,1542,278,14.7965,21.6142,18.0285,4,scheduled_duration_3h_or_more,3 hours or more,Eindhoven Airport,Eindhoven,Netherlands,51.45,5.3744,True
EHGG,34,6,5.6167,4,33,3,7.0,4,67,9,17.6471,9.0909,13.4328,4,scheduled_duration_3h_or_more,3 hours or more,Groningen Airport Eelde,Groningen,Netherlands,53.125,6.5833,False
EHLE,1,0,-37.7667,1,0,0,,0,1,0,0.0,,0.0,1,scheduled_duration_3h_or_more,3 hours or more,Lelystad Airport,Lelystad,Netherlands,52.4533,5.5139,False
EHRD,316,38,-1.075,4,374,54,3.0,4,690,92,12.0253,14.4385,13.3333,4,scheduled_duration_3h_or_more,3 hours or more,Rotterdam The Hague Airport,Rotterdam,Netherlands,51.9569,4.4372,True
EHTE,0,0,,0,1,1,102.5333,1,1,1,,100.0,100.0,1,scheduled_duration_3h_or_more,3 hours or more,,,,52.245,6.047,False
EHTW,1,0,-21.0333,1,0,0,,0,1,0,0.0,,0.0,1,scheduled_duration_3h_or_more,3 hours or more,Twente Airport,Enschede,Netherlands,52.2758,6.8892,False
EICK,214,26,3.35,4,159,15,2.0,4,373,41,12.1495,9.434,10.992,4,scheduled_duration_3h_or_more,3 hours or more,Cork Airport,Cork,Ireland,51.8414,-8.4911,False
EIDW,7210,2425,6.8667,4,6680,764,1.0,4,13890,3189,33.6338,11.4371,22.959,4,scheduled_duration_3h_or_more,3 hours or more,Dublin Airport,Dublin,Ireland,53.4214,-6.27,True
EIKN,8,3,8.0833,3,1,0,3.0,1,9,3,37.5,0.0,33.3333,3,scheduled_duration_3h_or_more,3 hours or more,Ireland West Knock Airport,Charlestown,Ireland,53.9103,-8.8186,False
EINN,585,106,-1.0167,4,470,22,-4.0,4,1055,128,18.1197,4.6809,12.1327,4,scheduled_duration_3h_or_more,3 hours or more,Shannon Airport,Shannon,Ireland,52.7019,-8.9247,True
EKAH,52,7,0.025,4,37,7,0.0,4,89,14,13.4615,18.9189,15.7303,4,scheduled_duration_3h_or_more,3 hours or more,Aarhus Airport,Aarhus,Denmark,56.3,10.6189,False
EKBI,547,90,3.85,4,562,87,5.0,4,1109,177,16.4534,15.4804,15.9603,4,scheduled_duration_3h_or_more,3 hours or more,Billund Airport,Billund,Denmark,55.7403,9.1517,True
EKCH,4914,1137,2.9667,4,4854,1214,7.0,4,9768,2351,23.138,25.0103,24.0684,4,scheduled_duration_3h_or_more,3 hours or more,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.6181,12.6561,True
EKEB,0,0,,0,1,1,49.0,1,1,1,,100.0,100.0,1,scheduled_duration_3h_or_more,3 hours or more,Esbjerg Airport,Esbjerg,Denmark,55.5258,8.5533,False
EKOD,7,3,13.0333,2,8,1,0.0,2,15,4,42.8571,12.5,26.6667,2,scheduled_duration_3h_or_more,3 hours or more,Odense Hans Christian Andersen Airport,Odense,Denmark,55.4767,10.3308,False
EKRK,1,0,-8.3,1,0,0,,0,1,0,0.0,,0.0,1,scheduled_duration_3h_or_more,3 hours or more,Copenhagen Roskilde Airport,Roskilde,Denmark,55.5856,12.1314,False
EKSB,8,1,-6.9083,2,9,2,6.5333,2,17,3,12.5,22.2222,17.6471,2,scheduled_duration_3h_or_more,3 hours or more,Sønderborg Airport,Sønderborg,Denmark,54.9644,9.7917,False
EKVG,16,4,-2.8333,3,15,1,2.0,3,31,5,25.0,6.6667,16.129,3,scheduled_duration_3h_or_more,3 hours or more,Vágar Airport,Vágar,Faroe Islands,62.0636,-7.2772,False
EKYT,93,19,5.5167,4,87,13,4.05,4,180,32,20.4301,14.9425,17.7778,4,scheduled_duration_3h_or_more,3 hours or more,Aalborg Airport,Aalborg,Denmark,57.0928,9.8492,False
ELLX,2461,961,9.2833,4,2500,512,6.0,4,4961,1473,39.0492,20.48,29.6916,4,scheduled_duration_3h_or_more,3 hours or more,Luxembourg-Findel International Airport,Luxembourg,Luxembourg,49.6233,6.2044,True
ENAL,21,7,9.8333,3,21,8,9.0,3,42,15,33.3333,38.0952,35.7143,3,scheduled_duration_3h_or_more,3 hours or more,"Ålesund Airport, Vigra",Ålesund,Norway,62.5625,6.1197,False
ENBO,11,4,9.3333,3,11,3,3.0,2,22,7,36.3636,27.2727,31.8182,3,scheduled_duration_3h_or_more,3 hours or more,Bodø Airport,Bodø,Norway,67.2692,14.3653,False
ENBR,341,47,-0.2,4,340,57,0.7667,4,681,104,13.783,16.7647,15.2717,4,scheduled_duration_3h_or_more,3 hours or more,"Bergen Airport, Flesland",Bergen,Norway,60.2936,5.2181,True
ENCN,34,7,6.2417,4,34,15,10.25,4,68,22,20.5882,44.1176,32.3529,4,scheduled_duration_3h_or_more,3 hours or more,"Kristiansand Airport, Kjevik",Kjevik,Norway,58.2039,8.085,False
ENEV,10,8,23.3417,3,12,8,18.575,3,22,16,80.0,66.6667,72.7273,3,scheduled_duration_3h_or_more,3 hours or more,"Harstad/Narvik Airport, Evenes",Evenes,Norway,68.4889,16.6783,False
ENGM,3400,566,1.95,4,3558,663,5.2333,4,6958,1229,16.6471,18.6341,17.6631,4,scheduled_duration_3h_or_more,3 hours or more,"Oslo Airport, Gardermoen",Oslo (Gardermoen),Norway,60.2028,11.0839,True
ENHD,40,8,1.6083,3,41,8,8.0333,3,81,16,20.0,19.5122,19.7531,3,scheduled_duration_3h_or_more,3 hours or more,"Haugesund Airport, Karmøy",Karmøy,Norway,59.3433,5.2125,False
ENML,4,0,6.8,2,6,2,8.5,2,10,2,0.0,33.3333,20.0,2,scheduled_duration_3h_or_more,3 hours or more,"Molde Airport, Årø",Årø,Norway,62.7447,7.2625,False
ENSB,9,2,3.5,3,7,2,11.0167,2,16,4,22.2222,28.5714,25.0,3,scheduled_duration_3h_or_more,3 hours or more,"Svalbard Airport, Longyear",Longyearbyen,Norway,78.2461,15.4656,False
ENTC,108,42,12.475,4,124,23,2.725,4,232,65,38.8889,18.5484,28.0172,4,scheduled_duration_3h_or_more,3 hours or more,"Tromsø Airport, Langnes",Tromsø,Norway,69.6814,18.9178,False
ENTO,240,24,-3.3417,4,181,21,4.0,4,421,45,10.0,11.6022,10.6888,4,scheduled_duration_3h_or_more,3 hours or more,"Sandefjord Airport, Torp",Torp,Norway,59.1867,10.2586,False
ENVA,128,28,2.1833,4,132,22,3.05,4,260,50,21.875,16.6667,19.2308,4,scheduled_duration_3h_or_more,3 hours or more,"Trondheim Airport, Værnes",Trondheim,Norway,63.4575,10.9242,False
ENZV,209,20,-3.3667,4,192,28,4.3917,4,401,48,9.5694,14.5833,11.9701,4,scheduled_duration_3h_or_more,3 hours or more,"Stavanger Airport, Sola",Stavanger,Norway,58.8767,5.6378,False
EPBY,0,0,,0,1,0,-25.0,1,1,0,,0.0,0.0,1,scheduled_duration_3h_or_more,3 hours or more,Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz,Poland,53.0967,17.9778,False
EPGD,359,45,-1.6,4,282,53,5.0,4,641,98,12.5348,18.7943,15.2886,4,scheduled_duration_3h_or_more,3 hours or more,Gdańsk Lech Wałęsa Airport,Gdańsk,Poland,54.3775,18.4661,True
EPKK,706,205,6.975,4,745,120,5.0,4,1451,325,29.0368,16.1074,22.3983,4,scheduled_duration_3h_or_more,3 hours or more,Kraków John Paul II International Airport,Balice,Poland,50.0778,19.7847,True
EPKT,369,71,0.8167,4,373,40,2.4833,4,742,111,19.2412,10.7239,14.9596,4,scheduled_duration_3h_or_more,3 hours or more,Katowice Wojciech Korfanty International Airport,Katowice,Poland,50.4742,19.08,True
EPLB,6,3,16.9667,4,19,3,7.0,4,25,6,50.0,15.7895,24.0,4,scheduled_duration_3h_or_more,3 hours or more,Lublin Airport,Lublin,Poland,51.2403,22.7136,False
EPLL,10,2,-9.875,2,10,0,-6.35,1,20,2,20.0,0.0,10.0,2,scheduled_duration_3h_or_more,3 hours or more,Łódź Władysław Reymont Airport,Łódź,Poland,51.7219,19.3981,False
EPMB,0,0,,0,1,0,11.0,1,1,0,,0.0,0.0,1,scheduled_duration_3h_or_more,3 hours or more,,,,54.0267,19.1356,False
EPMO,501,85,0.6667,4,593,102,2.0,4,1094,187,16.9661,17.2007,17.0932,4,scheduled_duration_3h_or_more,3 hours or more,Modlin Airport,Nowy Dwór Mazowiecki,Poland,52.4511,20.6519,True
EPPO,108,17,-0.675,4,93,20,4.0,4,201,37,15.7407,21.5054,18.408,4,scheduled_duration_3h_or_more,3 hours or more,Poznań-Ławica Airport,Poznań,Poland,52.4211,16.8264,False
EPPW,0,0,,0,1,1,18.0,1,1,1,,100.0,100.0,1,scheduled_duration_3h_or_more,3 hours or more,,,,52.3792,17.8522,False
EPRZ,81,42,17.1833,4,77,8,6.0,4,158,50,51.8519,10.3896,31.6456,4,scheduled_duration_3h_or_more,3 hours or more,Rzeszów-Jasionka Airport,Jasionka,Poland,50.11,22.0189,False
EPWA,3002,964,6.1667,4,2845,758,8.0,4,5847,1722,32.1119,26.6432,29.451,4,scheduled_duration_3h_or_more,3 hours or more,Warsaw Chopin Airport,Warsaw,Poland,52.1658,20.9672,True
EPWR,213,35,0.5,4,180,49,6.0,4,393,84,16.4319,27.2222,21.374,4,scheduled_duration_3h_or_more,3 hours or more,Copernicus Wrocław Airport,Wrocław,Poland,51.1028,16.8858,False
EPZG,1,0,-9.1167,1,1,0,3.6,1,2,0,0.0,0.0,0.0,1,scheduled_duration_3h_or_more,3 hours or more,Zielona Góra-Babimost Airport,Nowe Kramsko,Poland,52.1386,15.7986,False
ESGG,987,176,2.55,4,951,133,4.0,4,1938,309,17.8318,13.9853,15.9443,4,scheduled_duration_3h_or_more,3 hours or more,Göteborg Landvetter Airport,Göteborg,Sweden,57.66,12.2911,True
ESGJ,33,0,-35.1167,3,0,0,,0,33,0,0.0,,0.0,3,scheduled_duration_3h_or_more,3 hours or more,Jönköping Airport,Jönköping,Sweden,57.7583,14.0692,False
ESGT,1,0,-7.9,1,0,0,,0,1,0,0.0,,0.0,1,scheduled_duration_3h_or_more,3 hours or more,Trollhättan-Vänersborg Airport,Trollhättan,Sweden,58.3181,12.345,False
ESKN,12,2,1.3833,4,0,0,,0,12,2,16.6667,,16.6667,4,scheduled_duration_3h_or_more,3 hours or more,Stockholm Skavsta Airport,Nyköping,Sweden,58.7886,16.9036,False
ESMS,17,0,-39.75,1,16,1,-6.0,2,33,1,0.0,6.25,3.0303,2,scheduled_duration_3h_or_more,3 hours or more,Malmö Sturup Airport,Malmö,Sweden,55.5483,13.3533,False
ESMX,20,6,2.6333,3,21,8,11.0,4,41,14,30.0,38.0952,34.1463,4,scheduled_duration_3h_or_more,3 hours or more,Växjö Kronoberg Airport,Växjö,Sweden,56.9303,14.7289,False
ESNQ,4,1,8.6417,1,6,0,2.5,2,10,1,25.0,0.0,10.0,2,scheduled_duration_3h_or_more,3 hours or more,Kiruna Airport,Kiruna,Sweden,67.8214,20.3356,False
ESNU,0,0,,0,1,0,14.0,1,1,0,,0.0,0.0,1,scheduled_duration_3h_or_more,3 hours or more,Umeå Airport,Umeå,Sweden,63.7931,20.28,False
ESNX,1,0,7.8667,1,0,0,,0,1,0,0.0,,0.0,1,scheduled_duration_3h_or_more,3 hours or more,Arvidsjaur Airport,Arvidsjaur,Sweden,65.5903,19.2819,False
ESOE,1,0,-5.3333,1,0,0,,0,1,0,0.0,,0.0,1,scheduled_duration_3h_or_more,3 hours or more,Örebro Airport,Örebro,Sweden,59.2281,15.04,False
ESOW,36,5,1.9917,3,36,6,5.7833,3,72,11,13.8889,16.6667,15.2778,3,scheduled_duration_3h_or_more,3 hours or more,Stockholm Västerås Airport,Stockholm / Västerås,Sweden,59.5894,16.6336,False
ESPA,1,0,-11.5,1,13,2,-4.0,2,14,2,0.0,15.3846,14.2857,2,scheduled_duration_3h_or_more,3 hours or more,Luleå Airport,Luleå,Sweden,65.5433,22.1236,False
ESSA,4746,1213,5.5667,4,5005,797,4.0,4,9751,2010,25.5584,15.9241,20.6133,4,scheduled_duration_3h_or_more,3 hours or more,Stockholm-Arlanda Airport,Stockholm,Sweden,59.6519,17.9186,True
ESSP,9,0,-6.9667,1,9,0,-11.0,1,18,0,0.0,0.0,0.0,1,scheduled_duration_3h_or_more,3 hours or more,Norrköping Airport,Norrköping,Sweden,58.5861,16.2464,False
ETAR,81,45,16.5667,4,86,8,1.2833,4,167,53,55.5556,9.3023,31.7365,4,scheduled_duration_3h_or_more,3 hours or more,,,,49.4361,7.6064,False
ETNG,3,2,26.1167,1,3,1,5.85,1,6,3,66.6667,33.3333,50.0,1,scheduled_duration_3h_or_more,3 hours or more,,,,50.9608,6.0417,False
ETNL,0,0,,0,1,0,6.0,1,1,0,,0.0,0.0,1,scheduled_duration_3h_or_more,3 hours or more,Rostock-Laage Airport,Laage,Germany,53.9181,12.2792,False
EVRA,959,182,4.5333,4,1053,183,3.0,4,2012,365,18.9781,17.3789,18.1412,4,scheduled_duration_3h_or_more,3 hours or more,Riga International Airport,Riga,Latvia,56.9236,23.9711,True
EYKA,216,17,-3.2,4,226,37,6.0,4,442,54,7.8704,16.3717,12.2172,4,scheduled_duration_3h_or_more,3 hours or more,Kaunas International Airport,Kaunas,Lithuania,54.9639,24.0847,False
EYPA,2,0,3.8083,2,3,0,4.0,1,5,0,0.0,0.0,0.0,2,scheduled_duration_3h_or_more,3 hours or more,Palanga International Airport,Palanga,Lithuania,55.9731,21.0939,False
EYVI,431,52,-0.9167,4,423,52,2.0,4,854,104,12.065,12.2931,12.178,4,scheduled_duration_3h_or_more,3 hours or more,Vilnius International Airport,Vilnius,Lithuania,54.6369,25.2878,True
FACT,637,148,6.2333,4,617,150,6.0,4,1254,298,23.2339,24.3112,23.764,4,scheduled_duration_3h_or_more,3 hours or more,Cape Town International Airport,Cape Town,South Africa,-33.9667,18.6,True
FAOR,1278,336,5.2667,4,1024,363,11.0,4,2302,699,26.2911,35.4492,30.3649,4,scheduled_duration_3h_or_more,3 hours or more,O.R. Tambo International Airport,Johannesburg,South Africa,,,True
FAUP,2,0,4.45,1,2,2,30.0,1,4,2,0.0,100.0,50.0,1,scheduled_duration_3h_or_more,3 hours or more,Pierre Van Ryneveld Airport,Upington,South Africa,-28.4783,21.3033,False
FCBB,92,38,10.6667,4,65,31,14.4833,4,157,69,41.3043,47.6923,43.949,4,scheduled_duration_3h_or_more,3 hours or more,Maya-Maya Airport,Brazzaville,Republic of the Congo,-4.2556,15.2483,False
FCPP,46,12,7.6417,3,60,22,8.8167,4,106,34,26.087,36.6667,32.0755,4,scheduled_duration_3h_or_more,3 hours or more,Antonio Agostinho-Neto International Airport,Pointe Noire,Republic of the Congo,-4.8147,11.8864,False
FEFF,25,15,16.95,4,23,8,0.55,2,48,23,60.0,34.7826,47.9167,4,scheduled_duration_3h_or_more,3 hours or more,Bangui M'Poko International Airport,Bangui,Central African Republic,4.3978,18.5197,False
FGSL,59,21,11.1667,4,54,28,15.6417,4,113,49,35.5932,51.8519,43.3628,4,scheduled_duration_3h_or_more,3 hours or more,Malabo Airport,Malabo,Equatorial Guinea,3.7553,8.7086,False
FIMP,617,156,6.8,4,620,151,7.0,4,1237,307,25.2836,24.3548,24.8181,4,scheduled_duration_3h_or_more,3 hours or more,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,Mauritius,-20.43,57.6828,True
FKKD,335,100,6.8333,4,216,75,4.9417,4,551,175,29.8507,34.7222,31.7604,4,scheduled_duration_3h_or_more,3 hours or more,Douala International Airport,Douala,Cameroon,4.0117,9.7083,True
FKYS,145,51,8.6833,4,263,126,14.0,4,408,177,35.1724,47.9087,43.3824,4,scheduled_duration_3h_or_more,3 hours or more,Yaoundé Nsimalen International Airport,Yaoundé,Cameroon,3.7172,11.5525,False
FLKK,16,0,-1.475,4,0,0,,0,16,0,0.0,,0.0,4,scheduled_duration_3h_or_more,3 hours or more,,,,-15.3267,28.4567,False
FMCZ,80,41,16.3167,4,30,18,18.0333,3,110,59,51.25,60.0,53.6364,4,scheduled_duration_3h_or_more,3 hours or more,Dzaoudzi Pamandzi International Airport,Dzaoudzi,Mayotte,-12.8,45.2833,False
FMEE,678,236,9.7917,4,672,218,7.9083,4,1350,454,34.8083,32.4405,33.6296,4,scheduled_duration_3h_or_more,3 hours or more,Roland Garros Airport,Sainte-Marie,Reunion,-20.8833,55.5167,True
FMMI,101,51,15.2167,4,86,19,6.3083,4,187,70,50.495,22.093,37.4332,4,scheduled_duration_3h_or_more,3 hours or more,Ivato Airport,Antananarivo,Madagascar,-18.7964,47.4761,False
FMNN,19,0,6.1,3,14,2,-2.7833,3,33,2,0.0,14.2857,6.0606,3,scheduled_duration_3h_or_more,3 hours or more,Fascene Airport,Nosy Be,Madagascar,-13.3181,48.3092,False
FNLU,508,131,8.0333,4,450,143,6.575,4,958,274,25.7874,31.7778,28.6013,4,scheduled_duration_3h_or_more,3 hours or more,Quatro de Fevereiro International Airport,Luanda,Angola,-8.85,13.233,True
FOOL,191,52,8.1333,4,178,63,6.0083,4,369,115,27.2251,35.3933,31.1653,4,scheduled_duration_3h_or_more,3 hours or more,Libreville Leon M'ba International Airport,Libreville,Gabon,0.4583,9.4122,False
FPST,40,15,7.7,4,37,16,12.0,4,77,31,37.5,43.2432,40.2597,4,scheduled_duration_3h_or_more,3 hours or more,São Tomé International Airport,São Tomé,Sao Tome and Principe,0.3833,6.7167,False
FQMA,47,25,16.3,4,48,35,22.25,4,95,60,53.1915,72.9167,63.1579,4,scheduled_duration_3h_or_more,3 hours or more,Maputo Airport,Maputo,Mozambique,-25.9167,32.5667,False
FSIA,133,21,1.0667,4,133,21,0.5333,4,266,42,15.7895,15.7895,15.7895,4,scheduled_duration_3h_or_more,3 hours or more,Seychelles International Airport,Mahe Island,Seychelles,-4.6758,55.5272,False
FTTJ,65,21,9.0,4,74,44,19.55,4,139,65,32.3077,59.4595,46.7626,4,scheduled_duration_3h_or_more,3 hours or more,N'Djamena International Airport,N'Djamena,Chad,12.125,15.0247,False
FWKI,6,0,5.7,4,0,0,,0,6,0,0.0,,0.0,4,scheduled_duration_3h_or_more,3 hours or more,Kamuzu International Airport,Lumbadzi,Malawi,-13.7894,33.7811,False
FYWH,127,47,10.8667,4,125,26,6.0,4,252,73,37.0079,20.8,28.9683,4,scheduled_duration_3h_or_more,3 hours or more,Hosea Kutako International Airport,Windhoek,Namibia,-22.4833,17.4667,False
FZAA,243,58,3.5167,4,269,167,21.15,4,512,225,23.8683,62.0818,43.9453,4,scheduled_duration_3h_or_more,3 hours or more,Ndjili International Airport,Kinshasa,Democratic Republic of the Congo,-4.385,15.445,True
GABS,359,102,7.3,4,341,172,15.1333,4,700,274,28.4123,50.4399,39.1429,4,scheduled_duration_3h_or_more,3 hours or more,Modibo Keita International Airport,Bamako,Mali,12.5378,-7.9433,True
GAGO,7,1,-26.7333,3,0,0,,0,7,1,14.2857,,14.2857,3,scheduled_duration_3h_or_more,3 hours or more,Gao Airport,,Mali,16.2483,-0.0058,False
GBYD,290,81,7.4417,4,299,82,2.6333,4,589,163,27.931,27.4247,27.674,4,scheduled_duration_3h_or_more,3 hours or more,Banjul International Airport,Yundum,Gambia,13.3425,-16.6578,True
GCFV,3783,369,-2.8,4,3709,521,4.55,4,7492,890,9.7542,14.0469,11.8793,4,scheduled_duration_3h_or_more,3 hours or more,Fuerteventura Airport,El Matorral,Spain,28.4528,-13.8639,True
GCLA,294,57,4.95,4,200,18,4.0,4,494,75,19.3878,9.0,15.1822,4,scheduled_duration_3h_or_more,3 hours or more,La Palma Airport,"Sta Cruz de la Palma, La Palma Island",Spain,28.6267,-17.7556,False
GCLP,6313,1592,7.3333,4,5874,841,4.0,4,12187,2433,25.2178,14.3173,19.9639,4,scheduled_duration_3h_or_more,3 hours or more,Gran Canaria Airport,Gran Canaria Island,Spain,27.9319,-15.3867,True
GCRR,5065,598,-0.6833,4,4743,599,4.0,4,9808,1197,11.8065,12.6291,12.2043,4,scheduled_duration_3h_or_more,3 hours or more,César Manrique-Lanzarote Airport,San Bartolomé,Spain,28.9456,-13.6053,True
GCTS,9473,1139,-0.1667,4,9295,1155,4.0,4,18768,2294,12.0236,12.426,12.2229,4,scheduled_duration_3h_or_more,3 hours or more,Tenerife Sur Airport,Tenerife,Spain,28.0444,-16.5725,True
GCXO,828,84,1.7667,4,443,16,2.0,4,1271,100,10.1449,3.6117,7.8678,4,scheduled_duration_3h_or_more,3 hours or more,Tenerife Norte-Ciudad de La Laguna Airport,Tenerife,Spain,28.4828,-16.3417,True
GEML,7,0,-11.0,2,7,0,4.0,2,14,0,0.0,0.0,0.0,2,scheduled_duration_3h_or_more,3 hours or more,Melilla Airport,Melilla,Spain,35.2797,-2.9564,False
GFLL,170,51,5.8667,4,32,11,7.7583,3,202,62,30.0,34.375,30.6931,4,scheduled_duration_3h_or_more,3 hours or more,Lungi International Airport,Freetown (Lungi-Town),Sierra Leone,8.6164,-13.1956,False
